(iter 5) [0.0, 0.4797, 0.7168] = 432.3417, sampling [0.0, 0.6387, 0.7505]. Recommendation = [0.0, 0.4797, 0.7168], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.6387, 0.7505] = 444.4353, sampling [0.0, 0.8374, 0.5772]. Recommendation = [0.0, 0.6387, 0.7505], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.8374, 0.5772] = 454.7342, sampling [0.0, 0.7663, 0.4231]. Recommendation = [0.0, 0.8374, 0.5772], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.8374, 0.5772] = 454.7342, sampling [0.0, 0.4126, 0.3035]. Recommendation = [0.0, 0.8374, 0.5772], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 0.8374, 0.5772] = 454.7342, sampling [0.0, 0.4480, 0.1785]. Recommendation = [0.0, 0.8374, 0.5772], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.7340, 0.0767]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.2891, 0.0959]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.4823, -0.0640]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.1142, 0.0633]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 1.0873, 0.4626]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.0244, -0.1957]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.1888, -0.3170]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 16000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, -0.0621, -0.2599]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 17000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, -0.1217, 0.3794]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 18000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.0630, 0.6192]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 19000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, -0.2721, -0.1124]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 20000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, -0.3036, 0.1019]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 21000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, -0.2655, 0.1921]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 22000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.0100, -0.1915]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 23000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.0681, -0.3577]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 24000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, -0.1030, -0.3419]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 25000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, -0.4498, -0.0459]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 26000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, -0.2374, -0.3861]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 27000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.6012, 1.0076]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 28000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.7773, -0.0798]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 29000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.9489, 0.1699]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 30000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.1682, -0.4884]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 31000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 0.5542, -0.4254]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 32000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 1.1128, 1.0145]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 33000.00, Rho = -1.230
(iter 9) [0.0, 0.4480, 0.1785] = 455.9458, sampling [0.0, 1.0605, 1.1024]. Recommendation = [0.0, 0.4480, 0.1785], Current Cost = 34000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.2097, 0.8257]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 35000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.7455, 1.1358]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 36000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.1588, 1.3048]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 37000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.3118, 1.0551]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 38000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.1206, 1.5282]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 39000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.9676, 1.6409]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 40000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.3936, 1.2957]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 41000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.6771, -0.0086]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 42000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.5972, -0.2855]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 43000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.5006, 0.5481]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 44000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.3682, 0.6587]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 45000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.7796, 0.4402]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 46000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.7280, 0.6957]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 47000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.4259, 0.7972]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 48000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.8692, 0.5093]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 49000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.8844, 0.1498]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 50000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.8422, 0.8576]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 51000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.8540, 0.8728]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 52000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.6555, 1.2725]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 53000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.0848, 0.7813]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 54000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.4276, 1.2273]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 55000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -1.0080, 0.9655]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 56000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -1.1108, 0.9187]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 57000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -1.1297, 0.8461]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 58000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.3595, -0.5957]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 59000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.1535, -0.7084]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 60000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.2273, 0.5621]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 61000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.0941, 1.7282]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 62000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.9830, 1.8374]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 63000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.8284, -0.2943]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 64000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -1.3128, 1.3401]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 65000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.9719, 1.9044]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 66000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -1.4791, 1.3124]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 67000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.7391, 1.5556]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 68000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.1081, -0.7275]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 69000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.3202, 1.2348]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 70000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -1.4681, 1.9225]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 71000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -1.5129, 1.9739]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 72000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -1.7226, 1.7494]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 73000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.3687, 1.7643]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 74000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 1.4877, 1.4233]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 75000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, -0.9270, 0.2126]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 76000.00, Rho = -1.230
(iter 34) [0.0, 1.0605, 1.1024] = 456.2473, sampling [0.0, 0.5733, 1.9989]. Recommendation = [0.0, 1.0605, 1.1024], Current Cost = 77000.00, Rho = -1.230
