(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, 0.3894, -0.5131]. Recommendation = [0.0, 0.4510, -0.3554], Current Cost = 5005.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.0309, -0.4826]. Recommendation = [0.0, 0.3894, -0.5131], Current Cost = 5006.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.0458, -0.3464]. Recommendation = [0.0, -0.0309, -0.4826], Current Cost = 5007.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.2625, -0.4415]. Recommendation = [0.0, -0.0458, -0.3464], Current Cost = 5008.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.1748, -0.6638]. Recommendation = [0.0, -0.2625, -0.4415], Current Cost = 5009.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.5106, -0.3351]. Recommendation = [0.0, -0.2625, -0.4415], Current Cost = 5010.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.5800, -0.0680]. Recommendation = [0.0, -0.5106, -0.3351], Current Cost = 5011.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.5426, 0.0769]. Recommendation = [0.0, -0.5800, -0.0680], Current Cost = 5012.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.5719, 0.3073]. Recommendation = [0.0, -0.5426, 0.0769], Current Cost = 5013.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.6935, 0.2503]. Recommendation = [0.0, -0.5719, 0.3073], Current Cost = 5014.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.8527, 0.1040]. Recommendation = [0.0, -0.5719, 0.3073], Current Cost = 5015.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.7961, 0.5359]. Recommendation = [0.0, -0.5719, 0.3073], Current Cost = 5016.00, Rho = 0.554
(iter 10) [0.0, 0.4510, -0.3554] = 424.7719, sampling [1.0, -0.3790, 0.4548]. Recommendation = [0.0, -0.7961, 0.5359], Current Cost = 5017.00, Rho = 0.554
