(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.1890, 0.2985]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.1949, 0.1264]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.0538, 0.5066]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.5235, 0.4867]. Recommendation = [0.0, 0.0343, 0.1675], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.3919, -0.0361]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.1618, -0.2787]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.0343, 0.1675]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.3114, 0.0574]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.5423, 0.2315]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.4234, 0.3742]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.5889, 0.7708]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.2645, 0.4362]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.8826, 0.4719]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.7079, 0.6043]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.3841, -0.1956]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.6298, 0.0149]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.4995, 0.2487]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.5708, -0.0849]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.3378, 0.3173]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.0089, 0.8445]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.0683, 0.0746]. Recommendation = [0.0, -0.0683, 0.0746], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.7809, 0.3903]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.2933, -0.3666]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.9878, 0.1492]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.2561, -0.3144]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -1.0682, 0.6306]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.1531, 0.4156]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.1140, 0.2019]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.6303, 0.1044]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.4558, 0.6916]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.2338, 0.6169]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -1.0433, 1.0811]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.7417, 1.2750]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -1.2919, 0.8770]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.5763, 0.3255]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.3580, 0.4577]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.8109, 0.2234]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, 0.3261, 0.8576]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -1.1543, 0.7431]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.6401, 0.8077]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -0.3263, 1.3868]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.1047, -0.0709] = 454.4093, sampling [1.0, -1.1449, 1.4160]. Recommendation = [0.0, -0.1047, -0.0709], Current Cost = 5046.00, Rho = 1.000
