(iter 5) [0.0, -1.3341, 1.4089] = 437.0893, sampling [0.0, -0.5618, 1.8217]. Recommendation = [0.0, -1.3341, 1.4089], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.3341, 1.4089] = 437.0893, sampling [0.0, -1.1844, 0.6593]. Recommendation = [0.0, -1.3341, 1.4089], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.3341, 1.4089] = 437.0893, sampling [0.0, -1.9939, 0.7228]. Recommendation = [0.0, -1.3341, 1.4089], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.3341, 1.4089] = 437.0893, sampling [0.0, -0.6704, 0.9761]. Recommendation = [0.0, -1.3341, 1.4089], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -1.3341, 1.4089] = 437.0893, sampling [0.0, 0.7224, 1.2797]. Recommendation = [0.0, -1.3341, 1.4089], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -1.3341, 1.4089] = 437.0893, sampling [0.0, -0.4694, 0.4049]. Recommendation = [0.0, -1.3341, 1.4089], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -0.4694, 0.4049] = 450.7356, sampling [0.0, 0.3743, 0.3680]. Recommendation = [0.0, -0.4694, 0.4049], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -0.4694, 0.4049] = 450.7356, sampling [0.0, 0.8649, 0.6465]. Recommendation = [0.0, -0.4694, 0.4049], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 0.8649, 0.6465] = 455.2505, sampling [0.0, 1.3667, 1.9029]. Recommendation = [0.0, 0.8649, 0.6465], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, 1.4557, 1.3023]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, 0.6182, 1.8372]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, 1.8755, 1.7464]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, 0.3865, 0.8034]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, -0.0828, 0.1393]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 18000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, 1.1374, 0.9186]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 19000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, -0.9005, 1.3469]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 20000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, 0.0064, 0.4963]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 21000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, -0.6483, -0.0947]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 22000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, -0.8627, 0.4177]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 23000.00, Rho = -1.230
(iter 13) [0.0, 1.3667, 1.9029] = 456.0425, sampling [0.0, 1.0533, 1.4530]. Recommendation = [0.0, 1.3667, 1.9029], Current Cost = 24000.00, Rho = -1.230
