(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.3909, 0.4399]. Recommendation = [0.0, -0.4758, -0.0144], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.0535, -0.1462]. Recommendation = [0.0, -0.4758, -0.0144], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.8922, 0.8650]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.2554, 0.9873]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.8011, -0.1132]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, -0.1246, 0.4080]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 1.0534, 0.4769]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.5249, 0.1689]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.6560, 1.1592]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.0760, 0.1452]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 0.5292, -0.3550]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, -0.2397, -0.2669]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4758, -0.0144] = 448.3241, sampling [1.0, 1.5698, 0.3024]. Recommendation = [0.0, -0.1905, -0.0379], Current Cost = 5017.00, Rho = 1.000
