(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.5765, -0.0618]. Recommendation = [0.0, 0.7448, -0.0347], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.5750, -0.1243]. Recommendation = [0.0, 0.5765, -0.0618], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.3070, 0.0801]. Recommendation = [0.0, 0.5765, -0.0618], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.4731, 0.2250]. Recommendation = [0.0, 0.3070, 0.0801], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.2415, 0.2852]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.0470, 0.1434]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.1009, 0.0544]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.1361, 0.2005]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.0365, 0.4867]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.2408, 0.2474]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.3227, 0.1627]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.2836, -0.0747]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.3678, -0.0287]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.4015, 0.3117]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.3692, -0.1524]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.1518, -0.4006]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.3896, -0.3949]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.2006, 0.5887]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.6795, 0.4121]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.7531, 0.2227]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.7792, 0.3907]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, 0.8043, 0.3704]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.6204, 0.0429]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.7448, -0.0347] = 421.4917, sampling [1.0, -0.6573, 0.2577]. Recommendation = [0.0, 0.4731, 0.2250], Current Cost = 5028.00, Rho = 1.000
