(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.0005, 0.7422]. Recommendation = [0.0, 0.1252, -0.1556], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.0173, 0.0756]. Recommendation = [0.0, 0.1252, -0.1556], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.9379, 1.4144]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.3620, 0.3207]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.5972, 0.6819]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.4638, 0.4808]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.8340, 1.0033]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.3447, 0.0889]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.6647, 0.9820]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -1.2387, 1.1600]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.8172, 0.5675]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.5915, 0.4298]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -1.0795, 0.6660]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.3032, -0.0423]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.5351, 0.1075]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -1.0152, 1.2041]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -1.1406, 1.0181]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -1.1100, 1.2457]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -1.1945, 1.5796]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, -0.3868, 0.3815]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, 0.4347, 0.4503]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, 0.5392, 0.2718]. Recommendation = [0.0, -0.0173, 0.0756], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, 0.3856, -0.0669]. Recommendation = [0.0, 0.5392, 0.2718], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, 0.7026, 0.5187]. Recommendation = [0.0, 0.5392, 0.2718], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, 0.5181, 0.6888]. Recommendation = [0.0, 0.7026, 0.5187], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, 0.6223, 0.2458]. Recommendation = [0.0, 0.7026, 0.5187], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.1252, -0.1556] = 452.6020, sampling [1.0, 0.3107, 0.5303]. Recommendation = [0.0, 0.7026, 0.5187], Current Cost = 5031.00, Rho = 1.000
