(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.1289, 0.1100]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, 0.2047, -0.2805]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, 0.0925, 0.1355]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.4803, 0.4584]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.0072, 0.3594]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.1170, -0.3454]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.7676, 0.3127]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.0963, 0.2333]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, 0.3459, 0.0092]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.3942, 0.7635]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.3417, 0.5220]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2491, -0.0669] = 453.0781, sampling [1.0, -0.9921, 0.0439]. Recommendation = [0.0, -0.2491, -0.0669], Current Cost = 5016.00, Rho = 1.000
