(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.7330, 0.6621]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.3099, 0.7496]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.4807, 0.3568]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.6636, 0.8895]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.6833, 0.0786]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -1.0341, 0.4799]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -1.0051, 0.8301]. Recommendation = [0.0, -0.6237, 0.4171], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.1540, 1.0498]. Recommendation = [0.0, -0.6237, 0.4171], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.0820, 0.4411]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.7450, 0.2803]. Recommendation = [0.0, -0.2211, 0.2565], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.5789, 1.2569]. Recommendation = [0.0, -0.2211, 0.2565], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.7543, 1.1166]. Recommendation = [0.0, -0.2211, 0.2565], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.5550, 0.7660]. Recommendation = [0.0, -0.6237, 0.4171], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.1177, 0.7230]. Recommendation = [0.0, -0.6237, 0.4171], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.4214, 0.5114]. Recommendation = [0.0, -0.6237, 0.4171], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.2211, 0.2565]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.4769, 1.0141]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 1.1207, 1.3183]. Recommendation = [0.0, -0.2325, 0.1365], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.8206, 1.4222]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -1.1846, 0.1553]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.1949, 1.4661]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.5659, -0.2360]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.6237, 0.4171]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.0389, 0.6132]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -1.2294, 0.8057]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.1375, 0.0544]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.0246, -0.1535]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.1932, -0.4363]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.4336, -0.2612]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.0748, 0.3030]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.8599, 0.5963]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.6935, 0.8656]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.5666, 0.1835]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.3654, 0.0974]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, 0.6353, 0.6399]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.5533, -0.0920]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.2325, 0.1365] = 454.1013, sampling [1.0, -0.1382, 0.9888]. Recommendation = [0.0, 1.1207, 1.3183], Current Cost = 5041.00, Rho = 1.000
