(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, 0.0897, 0.0261]. Recommendation = [0.0, 0.5485, 0.0101], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.5542, 0.5423]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.2230, 0.3480]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.7768, 1.0343]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.2820, -0.0303]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, 0.2170, -0.1557]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -1.2592, 1.2157]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.9561, 0.5230]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.8602, 1.5032]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.0048, -0.1362]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.5964, 0.3755]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.9781, 0.8031]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.7487, 0.6522]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, 0.1071, 0.1884]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5485, 0.0101] = 447.6425, sampling [1.0, -0.3335, 0.7922]. Recommendation = [0.0, 0.1553, -0.0601], Current Cost = 5019.00, Rho = 1.000
