(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.0713, 0.1932]. Recommendation = [0.0, 0.3710, -0.3481], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.0903, -0.2503]. Recommendation = [0.0, -0.0713, 0.1932], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.1620, 0.0095]. Recommendation = [0.0, -0.0713, 0.1932], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.2962, 0.1355]. Recommendation = [0.0, -0.1620, 0.0095], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.1104, 0.4773]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.3407, 0.2461]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.2401, -0.2307]. Recommendation = [0.0, -0.1318, 0.1175], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.0049, 0.2212]. Recommendation = [0.0, -0.1318, 0.1175], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.1992, -0.2230]. Recommendation = [0.0, -0.1318, 0.1175], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.2771, 0.0259]. Recommendation = [0.0, -0.1318, 0.1175], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.3860, -0.0559]. Recommendation = [0.0, -0.1318, 0.1175], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.3947, 0.3530]. Recommendation = [0.0, -0.1318, 0.1175], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.4562, 0.1567]. Recommendation = [0.0, -0.1318, 0.1175], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.1318, 0.1175]. Recommendation = [0.0, -0.1318, 0.1175], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.1248, 0.5311]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.4474, -0.1606]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.7172, 0.2364]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.6543, -0.0135]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.6064, 0.6001]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.0339, -0.3140]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.8194, 0.6212]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.6297, 0.7501]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.4044, 0.1764]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.7449, 0.7260]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.4072, 0.4263]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.3342, 0.5129]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.8011, 0.1687]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.0286, 0.8053]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.1696, -0.3790]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.6698, 0.9628]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.4716, 0.8645]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, 0.2829, 0.7060]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.3710, -0.3481] = 432.3104, sampling [1.0, -0.6987, 0.7678]. Recommendation = [0.0, 0.2962, 0.1355], Current Cost = 5037.00, Rho = 1.000
