(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -1.3198, 0.7378]. Recommendation = [0.0, -1.3918, 1.1931], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.8970, 1.0373]. Recommendation = [0.0, -1.3918, 1.1931], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.8601, 0.9785]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.7802, 0.9633]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.9355, 0.6043]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.5132, 0.6340]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.6352, 0.3759]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.7089, 0.2432]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -1.0524, 0.3130]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.2816, 0.3585]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.3462, 0.7986]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.7961, 1.2079]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.1594, 0.0566]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.0314, 0.2692]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.2114, 0.3029]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.0387, 0.5021]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.8688, 0.1115]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.5075, 1.0729]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -1.2920, 1.3428]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -1.1307, 1.3862]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.9164, 1.2775]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.0060, -0.0105]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.3944, -0.3527]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.0870, -0.1792]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.1231, 0.6799]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -1.2711, 1.5427]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -1.0353, 1.5053]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.0464, -0.0791]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -1.4715, 1.6213]. Recommendation = [0.0, -0.8970, 1.0373], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.5625, -0.3702]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.1793, 0.4436]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.3692, 0.0762]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.4319, 0.4056]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.0522, -0.1195]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.3643, 0.7548]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.2456, -0.1592]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.5756, 0.2041]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -1.0954, -0.2037]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, 0.0658, -0.2341]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -1.3918, 1.1931] = 395.2293, sampling [1.0, -0.2961, -0.3331]. Recommendation = [0.0, -1.2920, 1.3428], Current Cost = 5044.00, Rho = 1.000
