(iter 5) [0.0, 0.1196, 0.6494] = 415.1928, sampling [0.0, -0.6394, 0.8166]. Recommendation = [0.0, 0.1196, 0.6494], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.6394, 0.8166] = 436.9817, sampling [0.0, -0.5319, 1.2376]. Recommendation = [0.0, -0.6394, 0.8166], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.6394, 0.8166] = 436.9817, sampling [0.0, -0.4679, 0.6011]. Recommendation = [0.0, -0.6394, 0.8166], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.4679, 0.6011] = 439.5451, sampling [0.0, -1.1301, 0.3946]. Recommendation = [0.0, -0.4679, 0.6011], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -0.4679, 0.6011] = 439.5451, sampling [0.0, -0.3330, 0.4036]. Recommendation = [0.0, -0.4679, 0.6011], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.3330, 0.4036] = 445.9549, sampling [0.0, -0.0710, 0.4745]. Recommendation = [0.0, -0.3330, 0.4036], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, -0.3330, 0.4036] = 445.9549, sampling [0.0, -0.4500, 0.1567]. Recommendation = [0.0, -0.3330, 0.4036], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -0.1532, 0.3142]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -0.5173, -0.0192]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -0.9706, 0.9487]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -1.2251, 1.1685]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 15000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -1.1127, 1.2627]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 16000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -0.7434, 0.8987]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 17000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -1.1040, 1.3600]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 18000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -1.2790, 1.3331]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 19000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -1.6281, 0.8079]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 20000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -1.1394, 1.6236]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 21000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -0.8078, 1.5817]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 22000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, -0.2800, -0.1713]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 23000.00, Rho = -1.230
(iter 11) [0.0, -0.4500, 0.1567] = 453.9870, sampling [0.0, 0.0808, 0.0546]. Recommendation = [0.0, -0.4500, 0.1567], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.0636, -0.1426]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 25000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.1959, -0.1579]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 26000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.2185, 0.3230]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 27000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.3817, -0.2370]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 28000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.0134, -0.1812]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 29000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.5505, -0.1081]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 30000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.1045, -0.2216]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 31000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.4129, 0.6628]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 32000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.7079, 0.7986]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 33000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.4286, 0.0182]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 34000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.3731, -0.2039]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 35000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.3602, 0.4978]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 36000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -1.3294, 1.5678]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 37000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.5645, -0.0959]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 38000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -1.4024, 1.9590]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 39000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -1.0683, 1.9068]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 40000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -1.5262, 1.8928]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 41000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -1.4083, 1.6736]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 42000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.3040, 0.9150]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 43000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.3575, -0.3701]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 44000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.6856, 0.2819]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 45000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, -0.3471, 0.9376]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 46000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.7356, 0.2607]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 47000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.7779, 0.3453]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 48000.00, Rho = -1.230
(iter 24) [0.0, 0.0808, 0.0546] = 455.2238, sampling [0.0, 0.7918, 0.5653]. Recommendation = [0.0, 0.0808, 0.0546], Current Cost = 49000.00, Rho = -1.230
(iter 49) [0.0, 0.7918, 0.5653] = 455.8760, sampling [0.0, 0.7136, 0.8362]. Recommendation = [0.0, 0.7918, 0.5653], Current Cost = 50000.00, Rho = -1.230
(iter 49) [0.0, 0.7918, 0.5653] = 455.8760, sampling [0.0, 0.8159, 0.6911]. Recommendation = [0.0, 0.7918, 0.5653], Current Cost = 51000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.8382, 0.6323]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 52000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.7623, 1.0916]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 53000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.4630, 1.7083]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 54000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.8512, 0.6136]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 55000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -1.6664, 1.9992]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 56000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.9559, -0.0330]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 57000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.1182, -0.5908]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 58000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.4828, -0.4504]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 59000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.0091, 0.7722]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 60000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.8869, 1.1662]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 61000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.3153, 1.2869]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 62000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.3695, 1.1309]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 63000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.3507, 1.6445]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 64000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.5467, 1.5166]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 65000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.2674, 1.6927]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 66000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.1829, 1.8029]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 67000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.4144, 1.7882]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 68000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.5252, 1.8612]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 69000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.9409, 1.5936]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 70000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.7171, 1.7540]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 71000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.2136, 0.7044]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 72000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -1.2991, 1.2153]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 73000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -1.3657, 1.3262]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 74000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.6178, -0.4126]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 75000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.5893, -0.1182]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 76000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.9823, 0.2414]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 77000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.1442, -0.7358]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 78000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.4427, -0.6147]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 79000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.7802, 1.3959]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 80000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.2212, -0.7006]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 81000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.4333, 1.9328]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 82000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.0702, 0.4402]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 83000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.9805, 0.2373]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 84000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -1.5788, 1.9775]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 85000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.7934, -0.4435]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 86000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -1.9756, 1.9519]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 87000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.4935, 1.1945]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 88000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.0346, -0.7728]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 89000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.0349, 1.0260]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 90000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.6711, 1.4465]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 91000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.9714, 0.1276]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 92000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.0126, -0.3293]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 93000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.3369, 1.0016]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 94000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 1.6030, 1.8527]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 95000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.3926, 1.1171]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 96000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.4076, -0.8106]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 97000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.6038, -0.5361]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 98000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, -0.1296, -0.8741]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 99000.00, Rho = -1.230
(iter 51) [0.0, 0.8159, 0.6911] = 456.2012, sampling [0.0, 0.1428, -0.8949]. Recommendation = [0.0, 0.8159, 0.6911], Current Cost = 100000.00, Rho = -1.230
