(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.4788, 0.2163]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.0297, 0.4393]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 1.0706, 0.5120]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.6682, 1.0191]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.2813, 0.7393]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.6829, 0.3887]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.4631, -0.0459]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.9947, -0.0175]. Recommendation = [0.0, 0.2411, 0.0091], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 1.1215, 0.9534]. Recommendation = [0.0, 0.2411, 0.0091], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.2411, 0.0091]. Recommendation = [0.0, 0.2411, 0.0091], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, -0.1279, -0.0027]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, -0.3626, 0.2611]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, -0.0841, 0.2756]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, -0.1642, 0.8026]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.8682, 1.3850]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.3553, 1.4990]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.1939, -0.3802]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 1.4100, 0.6614]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.6183, -0.2631]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, 0.6320, 0.0883]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, -0.4706, -0.0881]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, -0.0665, -0.1822]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, -0.6332, 0.5391]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1092, -0.0991] = 454.2736, sampling [1.0, -0.2199, 0.4778]. Recommendation = [0.0, 0.1092, -0.0991], Current Cost = 5028.00, Rho = 1.000
