(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.3480, 0.1927]. Recommendation = [0.0, 0.4777, -0.0636], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.1057, 0.4407]. Recommendation = [0.0, -0.3480, 0.1927], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.1329, 0.1141]. Recommendation = [0.0, -0.3480, 0.1927], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.2475, 0.8463]. Recommendation = [0.0, 0.1329, 0.1141], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.8430, 0.3510]. Recommendation = [0.0, 0.1329, 0.1141], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.4255, -0.1302]. Recommendation = [0.0, 0.1329, 0.1141], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.7655, 0.7429]. Recommendation = [0.0, 0.1329, 0.1141], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.7242, -0.0734]. Recommendation = [0.0, -0.4594, 0.2652], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.3633, 0.8271]. Recommendation = [0.0, -0.4594, 0.2652], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.5563, 0.2763]. Recommendation = [0.0, -0.4594, 0.2652], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.6336, 0.2174]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.5824, 1.3091]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.0362, 1.2170]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -1.3736, -0.0109]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.0160, 0.5886]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.7976, 0.6468]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.7351, 1.1220]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.2625, -0.2175]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -0.9303, 1.1151]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, -1.1018, 0.7567]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 1.0759, 0.9995]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 1.0655, 1.4609]. Recommendation = [0.0, 0.6898, 0.7080], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 1.4343, 1.2076]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 1.1956, 0.5727]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.7185, 0.3869]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.4618, 1.2327]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4777, -0.0636] = 447.5143, sampling [1.0, 0.2369, 0.5340]. Recommendation = [0.0, 0.1500, 0.2325], Current Cost = 5031.00, Rho = 1.000
