(iter 5) [0.0, 0.2576, 1.1638] = 335.3083, sampling [0.0, -0.2076, 0.4977]. Recommendation = [0.0, 0.2576, 1.1638], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.2076, 0.4977] = 434.1725, sampling [0.0, -0.5421, 0.5414]. Recommendation = [0.0, -0.2076, 0.4977], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.5421, 0.5414] = 447.7922, sampling [0.0, -0.5210, 1.0530]. Recommendation = [0.0, -0.5421, 0.5414], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, -0.5421, 0.5414] = 447.7922, sampling [0.0, -0.2402, 0.8034]. Recommendation = [0.0, -0.5421, 0.5414], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, -0.5421, 0.5414] = 447.7922, sampling [0.0, -0.7960, 0.7157]. Recommendation = [0.0, -0.5421, 0.5414], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.7960, 0.7157] = 452.3998, sampling [0.0, -0.7173, 0.3069]. Recommendation = [0.0, -0.7960, 0.7157], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, -0.7960, 0.7157] = 452.3998, sampling [0.0, -1.1205, 0.5625]. Recommendation = [0.0, -0.7960, 0.7157], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, -0.7960, 0.7157] = 452.3998, sampling [0.0, -0.1418, 0.0307]. Recommendation = [0.0, -0.7960, 0.7157], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -0.1418, 0.0307] = 454.9850, sampling [0.0, -0.5102, -0.0073]. Recommendation = [0.0, -0.1418, 0.0307], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, -0.1418, 0.0307] = 454.9850, sampling [0.0, 0.1124, 0.3569]. Recommendation = [0.0, -0.1418, 0.0307], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, -0.1418, 0.0307] = 454.9850, sampling [0.0, -0.0023, 0.1468]. Recommendation = [0.0, -0.1418, 0.0307], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, -0.1418, 0.0307] = 454.9850, sampling [0.0, -0.6138, 0.2242]. Recommendation = [0.0, -0.1418, 0.0307], Current Cost = 16000.00, Rho = -1.230
(iter 12) [0.0, -0.1418, 0.0307] = 454.9850, sampling [0.0, -0.0330, -0.2286]. Recommendation = [0.0, -0.1418, 0.0307], Current Cost = 17000.00, Rho = -1.230
