(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.3415, 0.4406]. Recommendation = [0.0, 0.1342, -0.6482], Current Cost = 5005.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.5653, 0.8933]. Recommendation = [0.0, -0.3415, 0.4406], Current Cost = 5006.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.0772, 0.1310]. Recommendation = [0.0, -0.3415, 0.4406], Current Cost = 5007.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.1287, -0.0687]. Recommendation = [0.0, 0.0772, 0.1310], Current Cost = 5008.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.0371, 0.6614]. Recommendation = [0.0, 0.0772, 0.1310], Current Cost = 5009.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.7134, 0.3251]. Recommendation = [0.0, 0.0772, 0.1310], Current Cost = 5010.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.3663, 0.2485]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5011.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.6245, -0.0482]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5012.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.3864, -0.1131]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5013.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.7794, 0.5242]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5014.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.5199, 0.3983]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5015.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.1713, -0.2932]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5016.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.9847, 0.7314]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5017.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -1.1507, 0.2264]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5018.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.8136, 0.7708]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5019.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.2402, 0.2950]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5020.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.2169, -0.2445]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5021.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, -0.0260, -0.1384]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5022.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.3288, 0.1795]. Recommendation = [0.0, -0.7134, 0.3251], Current Cost = 5023.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.3634, 0.4266]. Recommendation = [0.0, 0.3288, 0.1795], Current Cost = 5024.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.5132, 0.2847]. Recommendation = [0.0, 0.3288, 0.1795], Current Cost = 5025.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.4614, 0.7012]. Recommendation = [0.0, 0.5132, 0.2847], Current Cost = 5026.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.1873, 1.1724]. Recommendation = [0.0, 0.5132, 0.2847], Current Cost = 5027.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.7337, 0.4643]. Recommendation = [0.0, 0.5132, 0.2847], Current Cost = 5028.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.5694, 0.3151]. Recommendation = [0.0, 0.7337, 0.4643], Current Cost = 5029.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.8555, 0.6345]. Recommendation = [0.0, 0.7337, 0.4643], Current Cost = 5030.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.8082, 0.8520]. Recommendation = [0.0, 0.8555, 0.6345], Current Cost = 5031.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.7493, 0.8999]. Recommendation = [0.0, 0.8082, 0.8520], Current Cost = 5032.00, Rho = 0.574
(iter 10) [0.0, 0.1342, -0.6482] = 411.1601, sampling [1.0, 0.8264, 0.4998]. Recommendation = [0.0, 0.8082, 0.8520], Current Cost = 5033.00, Rho = 0.574
