(iter 5) [0.0, 0.0337, -0.3133] = 445.4806, sampling [0.0, 0.7722, -0.0636]. Recommendation = [0.0, 0.0337, -0.3133], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0337, -0.3133] = 445.4806, sampling [0.0, 0.2916, 0.5337]. Recommendation = [0.0, 0.0337, -0.3133], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.0337, -0.3133] = 445.4806, sampling [0.0, 0.6421, -0.9109]. Recommendation = [0.0, 0.0337, -0.3133], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.0337, -0.3133] = 445.4806, sampling [0.0, 1.5229, -0.0383]. Recommendation = [0.0, 0.0337, -0.3133], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.0337, -0.3133] = 445.4806, sampling [0.0, 0.4316, 1.0847]. Recommendation = [0.0, 0.0337, -0.3133], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.0337, -0.3133] = 445.4806, sampling [0.0, 0.4571, 0.0701]. Recommendation = [0.0, 0.0337, -0.3133], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 0.4571, 0.0701] = 454.0762, sampling [0.0, -0.3038, 0.8265]. Recommendation = [0.0, 0.4571, 0.0701], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 0.4571, 0.0701] = 454.0762, sampling [0.0, -0.1280, -0.0095]. Recommendation = [0.0, 0.4571, 0.0701], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -0.1280, -0.0095] = 454.9608, sampling [0.0, -0.2095, 1.6734]. Recommendation = [0.0, 0.1256, -0.1665], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, -0.1280, -0.0095] = 454.9608, sampling [0.0, 0.7035, 0.4380]. Recommendation = [0.0, 0.1256, -0.1665], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, 0.7035, 0.4380] = 455.8873, sampling [0.0, 0.0212, 0.4123]. Recommendation = [0.0, 0.3201, 0.2648], Current Cost = 15000.00, Rho = -1.230
(iter 14) [0.0, 0.7035, 0.4380] = 455.8873, sampling [0.0, -0.0095, -0.7629]. Recommendation = [0.0, 0.3201, 0.2648], Current Cost = 16000.00, Rho = -1.230
(iter 14) [0.0, 0.7035, 0.4380] = 455.8873, sampling [0.0, -0.4487, 0.3672]. Recommendation = [0.0, 0.3201, 0.2648], Current Cost = 17000.00, Rho = -1.230
(iter 14) [0.0, 0.7035, 0.4380] = 455.8873, sampling [0.0, -0.4814, -0.3244]. Recommendation = [0.0, 0.7035, 0.4380], Current Cost = 18000.00, Rho = -1.230
(iter 14) [0.0, 0.7035, 0.4380] = 455.8873, sampling [0.0, 0.8196, 1.0603]. Recommendation = [0.0, 0.7035, 0.4380], Current Cost = 19000.00, Rho = -1.230
(iter 14) [0.0, 0.7035, 0.4380] = 455.8873, sampling [0.0, 0.7643, 1.9403]. Recommendation = [0.0, 0.6254, 0.5114], Current Cost = 20000.00, Rho = -1.230
(iter 14) [0.0, 0.7035, 0.4380] = 455.8873, sampling [0.0, -0.9531, 0.9156]. Recommendation = [0.0, 0.7035, 0.4380], Current Cost = 21000.00, Rho = -1.230
(iter 14) [0.0, 0.7035, 0.4380] = 455.8873, sampling [0.0, -1.3581, 1.5012]. Recommendation = [0.0, 0.7035, 0.4380], Current Cost = 22000.00, Rho = -1.230
