(iter 5) [0.0, 1.4112, 1.6450] = 444.1336, sampling [0.0, -0.0676, 0.8678]. Recommendation = [0.0, 1.4112, 1.6450], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.4112, 1.6450] = 444.1336, sampling [0.0, 1.0656, 1.5966]. Recommendation = [0.0, 1.4112, 1.6450], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.4112, 1.6450] = 444.1336, sampling [0.0, 1.2133, 1.2697]. Recommendation = [0.0, 1.4112, 1.6450], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 1.2133, 1.2697] = 452.1588, sampling [0.0, 0.6513, 1.2548]. Recommendation = [0.0, 1.2133, 1.2697], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 1.2133, 1.2697] = 452.1588, sampling [0.0, 1.4740, 1.2322]. Recommendation = [0.0, 1.2133, 1.2697], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, 1.2133, 1.2697] = 452.1588, sampling [0.0, 0.7387, 0.7482]. Recommendation = [0.0, 1.2133, 1.2697], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, 1.2133, 1.2697] = 452.1588, sampling [0.0, 0.3267, 0.5840]. Recommendation = [0.0, 1.2133, 1.2697], Current Cost = 11000.00, Rho = -1.230
(iter 7) [0.0, 1.2133, 1.2697] = 452.1588, sampling [0.0, 0.5561, 0.7765]. Recommendation = [0.0, 1.2133, 1.2697], Current Cost = 12000.00, Rho = -1.230
(iter 7) [0.0, 1.2133, 1.2697] = 452.1588, sampling [0.0, 0.6635, 0.4717]. Recommendation = [0.0, 1.2133, 1.2697], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.6635, 0.4717] = 456.0884, sampling [0.0, 1.1548, 0.7326]. Recommendation = [0.0, 0.6635, 0.4717], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 0.6635, 0.4717] = 456.0884, sampling [0.0, 0.8814, 0.3478]. Recommendation = [0.0, 0.6635, 0.4717], Current Cost = 15000.00, Rho = -1.230
