(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.1292, 1.0433]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.7239, 1.1383]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.9912, 1.4435]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.3829, 1.3180]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.3212, 0.7776]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.2218, 1.2642]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.0385, 1.8755]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.4935, 1.7694]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.9555, 1.3342]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.6418, 0.9032]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.7608, 1.4769]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.3329, 1.4236]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.0087, 1.5702]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.0651, 0.6000]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.8132, 0.3872]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.3312, 0.8139]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.5827, 0.2625]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.3079, 0.0801]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, -0.0078, 0.4345]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.4222, 0.1488]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.1469, 0.6975]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.6600, 0.0636]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, -0.0597, -0.0309]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.4533, -0.1323]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 1.0917, 0.3430]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 29000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.2997, -0.3779]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 30000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, -0.0827, -0.2343]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 31000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, -0.2265, -0.0086]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 32000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, -0.4044, 0.5076]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 33000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, -0.3133, 0.8714]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 34000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, -0.1240, -0.4124]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 35000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, -0.2476, -0.1700]. Recommendation = [0.0, 0.8622, 0.7246], Current Cost = 36000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.0132, 0.6280]. Recommendation = [0.0, -0.1077, -0.0910], Current Cost = 37000.00, Rho = -1.230
(iter 5) [0.0, 0.8622, 0.7246] = 456.2458, sampling [0.0, 0.6034, -0.1905]. Recommendation = [0.0, -0.1077, -0.0910], Current Cost = 38000.00, Rho = -1.230
