(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.4129, -0.6622]. Recommendation = [0.0, 0.3962, -0.7400], Current Cost = 5005.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.2198, -0.5578]. Recommendation = [0.0, 0.4129, -0.6622], Current Cost = 5006.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.3161, -0.1744]. Recommendation = [0.0, 0.2198, -0.5578], Current Cost = 5007.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.0599, 0.0491]. Recommendation = [0.0, 0.3161, -0.1744], Current Cost = 5008.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.1612, 0.3267]. Recommendation = [0.0, 0.0599, 0.0491], Current Cost = 5009.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, -0.1093, 0.3998]. Recommendation = [0.0, 0.0599, 0.0491], Current Cost = 5010.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.2950, 0.4861]. Recommendation = [0.0, 0.0599, 0.0491], Current Cost = 5011.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.5048, 0.2163]. Recommendation = [0.0, 0.0599, 0.0491], Current Cost = 5012.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.5805, 0.0294]. Recommendation = [0.0, 0.5048, 0.2163], Current Cost = 5013.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.4391, 0.4367]. Recommendation = [0.0, 0.5048, 0.2163], Current Cost = 5014.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.2714, 0.7855]. Recommendation = [0.0, 0.5048, 0.2163], Current Cost = 5015.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.5139, 0.5091]. Recommendation = [0.0, 0.5048, 0.2163], Current Cost = 5016.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.6923, 0.2612]. Recommendation = [0.0, 0.5048, 0.2163], Current Cost = 5017.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.7287, 0.3600]. Recommendation = [0.0, 0.5048, 0.2163], Current Cost = 5018.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.6800, 0.5363]. Recommendation = [0.0, 0.5048, 0.2163], Current Cost = 5019.00, Rho = 0.218
(iter 10) [0.0, 0.3962, -0.7400] = 375.4699, sampling [1.0, 0.7842, 0.4241]. Recommendation = [0.0, 0.6800, 0.5363], Current Cost = 5020.00, Rho = 0.218
