(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.0765, 0.7230]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.6320, 0.7015]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.4147, 0.4996]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, -0.2929, 0.8521]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, -0.0291, 0.3194]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.1830, 0.5131]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, -0.5102, 0.5320]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.9433, 0.6740]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.7301, 0.9889]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 1.1566, 0.9939]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 1.3415, 0.5509]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.9015, 1.2904]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.4299, 1.2131]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 1.3714, 1.5166]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 1.5829, 1.2332]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 1.1118, 1.4034]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 1.1419, 1.8766]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.9835, 1.1244]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 1.4891, 1.9841]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 1.4628, 1.7631]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.1524, 0.1057]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, -0.3089, 0.2134]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.5395, 0.0948]. Recommendation = [0.0, 0.6124, 0.3229], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.7440, 1.5594]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, 0.6124, 0.3229] = 455.8781, sampling [0.0, 0.5194, 0.2412]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 29000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, 0.8115, 0.8865]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 30000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, 0.0277, -0.0632]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 31000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -0.5519, 0.2902]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 32000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, 1.2174, 1.1505]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 33000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -0.8483, 0.4658]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 34000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -0.9183, 0.8312]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 35000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -0.5629, 1.1567]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 36000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -1.1791, 1.2681]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 37000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -1.3398, 1.0173]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 38000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -0.9862, 1.6057]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 39000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -1.3596, 1.5890]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 40000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -1.7623, 1.8137]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 41000.00, Rho = -1.230
(iter 29) [0.0, 0.5194, 0.2412] = 455.9876, sampling [0.0, -1.3987, 1.3788]. Recommendation = [0.0, 0.5194, 0.2412], Current Cost = 42000.00, Rho = -1.230
