(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.2804, -0.3580]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.5141, -0.0229]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.5047, 0.1073]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, -0.0740, -0.1299]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.0510, -0.3959]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.3045, 0.4367]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.1200, 0.4210]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.8678, 1.6957]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.6436, 0.7505]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.5586, 1.1752]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.1580, 0.8153]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.3254, 0.6039]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 1.0636, 1.6750]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.5845, -0.4663]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.2180, -0.5640]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.5974, 0.1198]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, -0.1088, -0.7229]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.8292, 1.3404]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 1.2291, 1.6546]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, -0.2621, 0.2725]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.8373, 0.0297]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.8952, 0.3774]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 1.1098, 1.5794]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, -0.3726, -0.0993]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, -0.0308, -0.3450]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.3609, -0.0369] = 453.0965, sampling [1.0, 0.7604, -0.2920]. Recommendation = [0.0, 0.3609, -0.0369], Current Cost = 5030.00, Rho = 1.000
