(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.0289, 0.4469]. Recommendation = [0.0, 0.7790, 0.2826], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.3504, 0.6535]. Recommendation = [0.0, 0.7790, 0.2826], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.0717, 0.9312]. Recommendation = [0.0, 0.7790, 0.2826], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.3862, 0.1945]. Recommendation = [0.0, 0.7790, 0.2826], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.5264, 0.5164]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.1111, 0.3563]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.3216, 0.2680]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.0529, 0.0704]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.1930, 0.2451]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.5250, 0.8464]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.4653, 0.0052]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.6711, 0.2179]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.2592, -0.2208]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.1221, -0.0704]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.1554, 0.5455]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.0527, -0.1633]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.7861, 0.6240]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.4857, -0.1592]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.6050, 0.1490]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.3861, -0.4727]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.9776, 0.0469]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.4418, -0.0615]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.3522, 0.7958]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.3280, -0.2348]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.1673, -0.5195]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.6422, 0.0520]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.8014, 0.9750]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.9335, 0.6718]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -1.0010, 0.3491]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.8238, -0.4310]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.0708, -0.5661]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.7653, 0.5357]. Recommendation = [0.0, 0.3862, 0.1945], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.5762, 0.7727]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.1847, 0.8947]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.4550, 1.1362]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.1100, 0.7289]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.7380, 1.0155]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.3106, -0.3001]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.6900, 1.0636]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.4120, 1.3385]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -1.0451, 0.7113]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.4761, -0.2512]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, 0.5702, 0.8254]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.1784, -0.9069]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.5674, -0.7933]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.7790, 0.2826] = 445.7359, sampling [1.0, -0.4135, -0.3995]. Recommendation = [0.0, 0.7653, 0.5357], Current Cost = 5050.00, Rho = 1.000
