(iter 5) [0.0, 0.1934, 1.1770] = 325.7796, sampling [0.0, 0.1835, 1.7198]. Recommendation = [0.0, 0.1934, 1.1770], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.1934, 1.1770] = 325.7796, sampling [0.0, 0.8570, 1.2442]. Recommendation = [0.0, 0.1934, 1.1770], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.8570, 1.2442] = 430.3061, sampling [0.0, 1.1781, 1.3959]. Recommendation = [0.0, 0.8570, 1.2442], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 1.0965, 1.0503]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 1.3648, 1.1190]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 1.4796, 1.4808]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 1.1364, 1.5946]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 11000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.6375, 1.0727]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 12000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.9532, 0.7763]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 13000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.7175, 0.7113]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 14000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.9423, 1.1379]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 15000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.5107, 0.8036]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 16000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 1.3554, 1.8151]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 17000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 1.7326, 1.9470]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 18000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.2970, 0.5714]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 19000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.7500, 0.5258]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 20000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 1.0793, 0.5458]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 21000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.4388, 0.1804]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 22000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.0511, 0.2677]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 23000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.1309, 0.5099]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 24000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.1029, 0.0193]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 25000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.0850, -0.0695]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 26000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.1253, 0.1626]. Recommendation = [0.0, 0.1253, 0.1626], Current Cost = 27000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.4019, 0.2521]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 28000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.3402, 0.0546]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 29000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.2486, -0.2350]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 30000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.5999, 0.2203]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 31000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.0386, 0.4662]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 32000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.4351, 0.6204]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 33000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.1799, 0.8216]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 34000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.0593, -0.1119]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 35000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.5176, 0.3760]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 36000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.6568, -0.0947]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 37000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.4609, 0.0707]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 38000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 1.4037, 0.7282]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 39000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.8734, 0.5372]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 40000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, -0.3969, -0.4029]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 41000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.2223, -0.1529]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 42000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.5694, -0.0515]. Recommendation = [0.0, 1.1781, 1.3959], Current Cost = 43000.00, Rho = -1.230
(iter 7) [0.0, 1.1781, 1.3959] = 456.2620, sampling [0.0, 0.0062, -0.4857]. Recommendation = [0.0, 0.4118, 0.1495], Current Cost = 44000.00, Rho = -1.230
