(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.4057, 1.1546]. Recommendation = [0.0, -0.5487, -0.8238], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.1618, 0.9554]. Recommendation = [0.0, 0.4057, 1.1546], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, -0.1017, 0.4450]. Recommendation = [0.0, 0.1618, 0.9554], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.1482, 0.6734]. Recommendation = [0.0, -0.1017, 0.4450], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.0721, 0.3094]. Recommendation = [0.0, -0.1017, 0.4450], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, -0.2262, 0.1837]. Recommendation = [0.0, 0.0721, 0.3094], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, -0.2215, -0.5162]. Recommendation = [0.0, -0.2262, 0.1837], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, -0.4558, -0.2245]. Recommendation = [0.0, -0.2262, 0.1837], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.3285, 0.1942]. Recommendation = [0.0, -0.2262, 0.1837], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.0547, -0.5104]. Recommendation = [0.0, 0.3285, 0.1942], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.4545, 0.6574]. Recommendation = [0.0, 0.3285, 0.1942], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, -0.4175, 0.1094]. Recommendation = [0.0, 0.3285, 0.1942], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.4286, -0.4305]. Recommendation = [0.0, 0.3285, 0.1942], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.6075, -0.0124]. Recommendation = [0.0, 0.3285, 0.1942], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.6797, 0.3898]. Recommendation = [0.0, 0.3285, 0.1942], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.4858, 0.1696]. Recommendation = [0.0, 0.4858, 0.1696], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.8103, 0.8293]. Recommendation = [0.0, 0.4858, 0.1696], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.8369, 0.5701]. Recommendation = [0.0, 0.4858, 0.1696], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.3914, 0.8818]. Recommendation = [0.0, 0.6522, 0.4710], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.8265, 1.1803]. Recommendation = [0.0, 0.6522, 0.4710], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.5487, -0.8238] = 327.3656, sampling [1.0, 0.8533, 0.2350]. Recommendation = [0.0, 0.6522, 0.4710], Current Cost = 5025.00, Rho = 1.000
