(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.6655, -0.3457]. Recommendation = [0.0, -0.8345, -0.6248], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.4162, -0.2594]. Recommendation = [0.0, -0.6655, -0.3457], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.3781, -0.5339]. Recommendation = [0.0, -0.4162, -0.2594], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.2977, -0.2763]. Recommendation = [0.0, -0.4162, -0.2594], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.2072, -0.0829]. Recommendation = [0.0, -0.2977, -0.2763], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.3506, 0.0724]. Recommendation = [0.0, -0.2072, -0.0829], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.1317, -0.1290]. Recommendation = [0.0, -0.3506, 0.0724], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.5307, 0.1284]. Recommendation = [0.0, -0.3506, 0.0724], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.0272, -0.1600]. Recommendation = [0.0, -0.3506, 0.0724], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.0579, 0.0557]. Recommendation = [0.0, -0.3506, 0.0724], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.1280, -0.0573]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.0501, 0.4562]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.4015, 0.5237]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, -0.3191, 0.5781]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.0750, 0.3907]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.2659, 0.1948]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.2352, -0.1781]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.0150, -0.4837]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.1943, 0.4699]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.3281, -0.1450]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.4275, 0.2676]. Recommendation = [0.0, 0.0579, 0.0557], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.4051, 0.4004]. Recommendation = [0.0, 0.4275, 0.2676], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.3146, 0.5101]. Recommendation = [0.0, 0.4275, 0.2676], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.8345, -0.6248] = 278.3824, sampling [1.0, 0.4513, 0.2108]. Recommendation = [0.0, 0.4275, 0.2676], Current Cost = 5028.00, Rho = 1.000
