(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, -0.3249, -0.3773]. Recommendation = [0.0, -0.5653, -0.4602], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.0495, -0.2939]. Recommendation = [0.0, -0.3249, -0.3773], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.1358, -0.1182]. Recommendation = [0.0, 0.0495, -0.2939], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.3030, -0.1838]. Recommendation = [0.0, 0.1358, -0.1182], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.2458, 0.0033]. Recommendation = [0.0, 0.1358, -0.1182], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.4145, -0.0386]. Recommendation = [0.0, 0.2458, 0.0033], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.3390, 0.2485]. Recommendation = [0.0, 0.2458, 0.0033], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, -0.0854, 0.1828]. Recommendation = [0.0, 0.2458, 0.0033], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, -0.2572, 0.0162]. Recommendation = [0.0, 0.2458, 0.0033], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.6293, 0.2266]. Recommendation = [0.0, 0.2458, 0.0033], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.4699, 0.4669]. Recommendation = [0.0, 0.2458, 0.0033], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.6206, 0.4231]. Recommendation = [0.0, 0.2458, 0.0033], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5653, -0.4602] = 393.0549, sampling [1.0, 0.2854, 0.5508]. Recommendation = [0.0, 0.6206, 0.4231], Current Cost = 5017.00, Rho = 1.000
