(iter 10) [0.0, -0.0729, 0.2726] = 448.0042, sampling [0.0, -0.1781, -0.0258]. Recommendation = [0.0, -0.0729, 0.2726], Current Cost = 5005.00, Rho = 0.103
(iter 10) [0.0, -0.1781, -0.0258] = 454.5810, sampling [0.0, 0.0704, -0.1642]. Recommendation = [0.0, -0.1781, -0.0258], Current Cost = 6005.00, Rho = 0.103
(iter 10) [0.0, -0.1781, -0.0258] = 454.5810, sampling [0.0, -0.2049, -0.2930]. Recommendation = [0.0, -0.1781, -0.0258], Current Cost = 7005.00, Rho = 0.103
(iter 10) [0.0, -0.1781, -0.0258] = 454.5810, sampling [0.0, -0.2794, -0.1002]. Recommendation = [0.0, -0.1781, -0.0258], Current Cost = 8005.00, Rho = 0.103
(iter 10) [0.0, -0.1781, -0.0258] = 454.5810, sampling [0.0, 0.0171, -0.2215]. Recommendation = [0.0, -0.1781, -0.0258], Current Cost = 9005.00, Rho = 0.103
(iter 10) [0.0, -0.1781, -0.0258] = 454.5810, sampling [0.0, 0.2179, -0.0030]. Recommendation = [0.0, -0.1781, -0.0258], Current Cost = 10005.00, Rho = 0.103
(iter 15) [0.0, 0.2179, -0.0030] = 455.4338, sampling [0.0, -0.4123, 0.2038]. Recommendation = [0.0, 0.2179, -0.0030], Current Cost = 11005.00, Rho = 0.103
(iter 15) [0.0, 0.2179, -0.0030] = 455.4338, sampling [0.0, -0.5277, 0.1099]. Recommendation = [0.0, 0.2179, -0.0030], Current Cost = 12005.00, Rho = 0.103
(iter 15) [0.0, 0.2179, -0.0030] = 455.4338, sampling [0.0, -0.3089, -0.3135]. Recommendation = [0.0, 0.2179, -0.0030], Current Cost = 13005.00, Rho = 0.103
(iter 15) [0.0, 0.2179, -0.0030] = 455.4338, sampling [0.0, 0.0631, 0.3552]. Recommendation = [0.0, 0.2179, -0.0030], Current Cost = 14005.00, Rho = 0.103
(iter 15) [0.0, 0.2179, -0.0030] = 455.4338, sampling [0.0, 0.3159, 0.2442]. Recommendation = [0.0, 0.2179, -0.0030], Current Cost = 15005.00, Rho = 0.103
(iter 15) [0.0, 0.2179, -0.0030] = 455.4338, sampling [0.0, 0.4575, 0.1621]. Recommendation = [0.0, 0.2179, -0.0030], Current Cost = 16005.00, Rho = 0.103
(iter 21) [0.0, 0.4575, 0.1621] = 455.7833, sampling [0.0, 0.4430, -0.4318]. Recommendation = [0.0, 0.4575, 0.1621], Current Cost = 17005.00, Rho = 0.103
(iter 21) [0.0, 0.4575, 0.1621] = 455.7833, sampling [0.0, -0.0344, -0.5845]. Recommendation = [0.0, 0.4575, 0.1621], Current Cost = 18005.00, Rho = 0.103
(iter 21) [0.0, 0.4575, 0.1621] = 455.7833, sampling [0.0, 0.6225, 0.0083]. Recommendation = [0.0, 0.4575, 0.1621], Current Cost = 19005.00, Rho = 0.103
(iter 21) [0.0, 0.4575, 0.1621] = 455.7833, sampling [0.0, 0.5315, 0.1555]. Recommendation = [0.0, 0.4575, 0.1621], Current Cost = 20005.00, Rho = 0.103
(iter 21) [0.0, 0.4575, 0.1621] = 455.7833, sampling [0.0, 0.4834, 0.3155]. Recommendation = [0.0, 0.4575, 0.1621], Current Cost = 21005.00, Rho = 0.103
(iter 21) [0.0, 0.4575, 0.1621] = 455.7833, sampling [0.0, 0.5143, 0.2629]. Recommendation = [0.0, 0.4575, 0.1621], Current Cost = 22005.00, Rho = 0.103
(iter 27) [0.0, 0.5143, 0.2629] = 456.0639, sampling [0.0, -0.1573, 0.5661]. Recommendation = [0.0, 0.5143, 0.2629], Current Cost = 23005.00, Rho = 0.103
(iter 27) [0.0, 0.5143, 0.2629] = 456.0639, sampling [0.0, 0.1550, 0.5913]. Recommendation = [0.0, 0.5143, 0.2629], Current Cost = 24005.00, Rho = 0.103
(iter 27) [0.0, 0.5143, 0.2629] = 456.0639, sampling [0.0, -0.3334, -0.4338]. Recommendation = [0.0, 0.5143, 0.2629], Current Cost = 25005.00, Rho = 0.103
(iter 27) [0.0, 0.5143, 0.2629] = 456.0639, sampling [0.0, -0.7116, 0.2097]. Recommendation = [0.0, 0.5143, 0.2629], Current Cost = 26005.00, Rho = 0.103
(iter 27) [0.0, 0.5143, 0.2629] = 456.0639, sampling [0.0, -0.7341, 0.4328]. Recommendation = [0.0, 0.5143, 0.2629], Current Cost = 27005.00, Rho = 0.103
