(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, 0.0327, 0.9044]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, -0.4716, 0.8600]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, -0.2895, 1.3359]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, 0.4644, 0.7424]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, -0.1721, 0.6258]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, 0.5331, 1.2305]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, 0.1391, 0.4340]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, -0.6869, 1.2724]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, -0.8823, 0.8350]. Recommendation = [0.0, -0.0663, 0.2940], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, -0.9439, 1.0654]. Recommendation = [0.0, -0.8823, 0.8350], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0663, 0.2940] = 446.7736, sampling [1.0, 0.3566, 1.0273]. Recommendation = [0.0, -0.8823, 0.8350], Current Cost = 5015.00, Rho = 1.000
