(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.3356, 0.3376]. Recommendation = [0.0, 0.4461, 0.0564], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.6648, 0.7084]. Recommendation = [0.0, 0.4461, 0.0564], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.0409, -0.0915]. Recommendation = [0.0, 0.4461, 0.0564], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.1366, 0.4623]. Recommendation = [0.0, 0.0409, -0.0915], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.4117, -0.0995]. Recommendation = [0.0, 0.0409, -0.0915], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.9639, 0.5266]. Recommendation = [0.0, -0.2234, 0.1314], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.7178, 0.2314]. Recommendation = [0.0, -0.2234, 0.1314], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.4197, 0.7372]. Recommendation = [0.0, -0.2234, 0.1314], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.2234, 0.1314]. Recommendation = [0.0, -0.2234, 0.1314], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.7585, 0.9064]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -1.2103, 0.7859]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.7294, -0.4085]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.0851, 0.5706]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.5672, 0.1145]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.3882, 1.1928]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.2395, -0.1213]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -1.1733, -0.0159]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.4462, 0.3779]. Recommendation = [0.0, -0.3683, 0.1841], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.8211, 1.3047]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.3683, 0.1841]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.8425, 0.5329]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.4594, -0.2298]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.1620, -0.4354]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.0240, -0.1768]. Recommendation = [0.0, 0.0240, -0.1768], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.4902, -0.5639]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -1.3597, 1.1474]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.3424, -0.0415]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.0066, -0.7985]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.0089, 0.8016]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.3119, 0.0845]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.6913, 0.2931]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -1.2551, 1.3573]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -1.0594, 1.6056]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.2860, -0.9474]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.6752, 1.5026]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -1.1863, 0.4774]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.1599, 0.6126]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -1.5730, 0.8227]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.1519, 0.9816]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.9210, 1.8388]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.0631, -0.6899]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.1222, 0.6515]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.7415, -0.8174]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.3293, -0.4612]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.2808, 1.1012]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -0.1854, 1.6669]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, -1.4084, 1.2798]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.6230, 0.0786]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.4224, -0.3972]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.6260, 0.9745]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.8096, 0.8359]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.9013, 0.6964]. Recommendation = [0.0, -0.3119, 0.0845], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 1.1639, 1.2578]. Recommendation = [0.0, 0.9013, 0.6964], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 1.1875, 0.8572]. Recommendation = [0.0, 1.1639, 1.2578], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 0.7582, 1.8521]. Recommendation = [0.0, 1.1639, 1.2578], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 1.3153, 1.2929]. Recommendation = [0.0, 1.1639, 1.2578], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 1.4306, 1.0769]. Recommendation = [0.0, 1.1639, 1.2578], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.4461, 0.0564] = 453.9614, sampling [1.0, 1.0265, 0.3086]. Recommendation = [0.0, 1.1639, 1.2578], Current Cost = 5062.00, Rho = 1.000
