(iter 5) [0.0, 1.1089, 1.7665] = 427.4746, sampling [0.0, 1.2309, 1.8048]. Recommendation = [0.0, 1.1089, 1.7665], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.2309, 1.8048] = 447.8542, sampling [0.0, 1.3661, 1.7871]. Recommendation = [0.0, 1.2309, 1.8048], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.4129, 1.8440]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.4341, 1.5417]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.5374, 1.7466]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.2890, 1.3571]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.2115, 1.2833]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 11000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 0.8332, 1.2003]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 12000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.1961, 1.0733]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 13000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.4734, 1.1685]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 14000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 0.8719, 1.9017]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 15000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.0958, 1.7135]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 16000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 1.1213, 0.9163]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 17000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 0.7387, 0.8271]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 18000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 0.5838, 1.0587]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 19000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 0.9092, 0.7098]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 20000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 0.3876, 0.7820]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 21000.00, Rho = -1.230
(iter 6) [0.0, 1.3661, 1.7871] = 455.5421, sampling [0.0, 0.6576, 0.4135]. Recommendation = [0.0, 1.3661, 1.7871], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.1814, 0.4908]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 23000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.2820, 0.1250]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 24000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.6016, 0.1623]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 25000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.6373, 0.3183]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 26000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.3142, 0.0201]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 27000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.5204, -0.1172]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 28000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.2216, -0.2674]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 29000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.0229, -0.2074]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 30000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.2918, -0.0305]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 31000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.0699, -0.3312]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 32000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.1450, -0.2548]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 33000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.3325, -0.1753]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 34000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.3172, -0.4369]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 35000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.8308, 0.3486]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 36000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.3833, -0.4091]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 37000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.1441, -0.5295]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 38000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.7698, 0.1293]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 39000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.1412, -0.6066]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 40000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.1748, -0.4163]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 41000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.3364, 0.3836]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 42000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.1260, 0.6914]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 43000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.7224, -0.1586]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 44000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.2095, 0.7587]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 45000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 1.0580, 0.6009]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 46000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.5735, -0.2784]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 47000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.6934, 0.1018]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 48000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.6386, 0.2892]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 49000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.6873, -0.0987]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 50000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, -0.4110, 0.6386]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 51000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 0.2336, 1.1335]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 52000.00, Rho = -1.230
(iter 22) [0.0, 0.6576, 0.4135] = 456.1470, sampling [0.0, 1.1567, 0.8434]. Recommendation = [0.0, 0.6576, 0.4135], Current Cost = 53000.00, Rho = -1.230
