(iter 5) [0.0, -0.3849, 0.6959] = 424.3743, sampling [0.0, 0.1935, 0.6776]. Recommendation = [0.0, -0.3849, 0.6959], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.3849, 0.6959] = 424.3743, sampling [0.0, 0.6763, 0.4367]. Recommendation = [0.0, -0.3849, 0.6959], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.6763, 0.4367] = 456.1526, sampling [0.0, 0.7326, 0.6238]. Recommendation = [0.0, 0.6763, 0.4367], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.6763, 0.4367] = 456.1526, sampling [0.0, 0.6136, 0.8295]. Recommendation = [0.0, 0.6763, 0.4367], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 0.6763, 0.4367] = 456.1526, sampling [0.0, 0.7777, 0.5397]. Recommendation = [0.0, 0.6763, 0.4367], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, 0.6763, 0.4367] = 456.1526, sampling [0.0, 0.8577, 0.7184]. Recommendation = [0.0, 0.6763, 0.4367], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, 0.7582, 0.7435]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, 0.0773, 1.0110]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, 0.1098, 0.3300]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, 0.2796, 0.1788]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, 0.1631, 0.2476]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.3396, 0.3972]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 16000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, 0.0194, -0.0375]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 17000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.0825, -0.0627]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 18000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.5304, 0.0323]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 19000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.4851, 0.3653]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 20000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.4111, 0.3429]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 21000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.4388, -0.1349]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 22000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.6082, 0.1058]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 23000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.5887, 0.5270]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 24000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.8220, 0.3157]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 25000.00, Rho = -1.230
(iter 10) [0.0, 0.8577, 0.7184] = 456.2499, sampling [0.0, -0.7784, 0.5050]. Recommendation = [0.0, 0.8577, 0.7184], Current Cost = 26000.00, Rho = -1.230
