(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.8609, -0.1222]. Recommendation = [0.0, 0.6774, -0.3170], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.5949, 0.0743]. Recommendation = [0.0, 0.6774, -0.3170], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.7482, -0.0213]. Recommendation = [0.0, 0.5949, 0.0743], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.4147, 0.0149]. Recommendation = [0.0, 0.5949, 0.0743], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.4267, 0.3807]. Recommendation = [0.0, 0.4147, 0.0149], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.6405, 0.4183]. Recommendation = [0.0, 0.4147, 0.0149], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.3509, 0.1320]. Recommendation = [0.0, 0.6405, 0.4183], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.4862, 0.6067]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.5647, 0.5237]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.3018, 0.5474]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.8206, 0.5901]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.6906, 0.7310]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.9756, 0.4409]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.2546, 1.0240]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 1.0067, 0.0449]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.8353, 0.6856]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.9206, 0.9371]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.7528, 1.2446]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.5256, 1.2886]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 1.0738, 0.6629]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 1.0961, 0.9058]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.1205, 0.5318]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.1771, 0.8423]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.3103, 0.1625]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.3898, -0.4151]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.3788, -0.0138]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.2084, -0.4256]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.0901, -0.1847]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.1965, 0.2286]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.1137, 0.6437]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.2111, 0.1526]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.0044, -0.4667]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.0165, 0.7462]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.2448, -0.2290]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.4042, 0.4605]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.3825, 0.1925]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.3366, 0.8653]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, 0.0035, 1.0561]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.4367, 0.3646]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6774, -0.3170] = 396.0117, sampling [1.0, -0.1881, 0.7665]. Recommendation = [0.0, 0.3509, 0.1320], Current Cost = 5044.00, Rho = 1.000
