(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, 0.1001, 0.8466]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.7014, 1.4284]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.1856, 1.3255]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.9700, 1.5770]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, 0.2941, 1.0925]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.3125, 0.8925]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.7845, 1.0028]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.6647, 1.1817]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.8726, 1.3492]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, 0.0609, 0.4747]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.1144, 0.6213]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.6024, 0.9001]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, 0.4039, 0.5919]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.4143, 0.5469]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.0355, 0.2784]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -1.2812, 1.4038]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.8957, 1.0312]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.8413, 0.5949]. Recommendation = [0.0, -1.1782, 1.5668], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -1.1253, 0.8192]. Recommendation = [0.0, -0.8413, 0.5949], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.1782, 1.5668] = 448.3643, sampling [1.0, -0.7093, 0.4296]. Recommendation = [0.0, -0.8413, 0.5949], Current Cost = 5024.00, Rho = 1.000
