(iter 5) [0.0, 1.0915, 1.9345] = 401.0714, sampling [0.0, 0.6278, 1.2747]. Recommendation = [0.0, 1.0915, 1.9345], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.0915, 1.9345] = 401.0714, sampling [0.0, 0.3655, 0.6105]. Recommendation = [0.0, 1.0915, 1.9345], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.3655, 0.6105] = 433.1510, sampling [0.0, 0.7476, 0.6607]. Recommendation = [0.0, 0.3655, 0.6105], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.7476, 0.6607] = 455.1999, sampling [0.0, 0.5046, 0.9096]. Recommendation = [0.0, 0.7476, 0.6607], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.7476, 0.6607] = 455.1999, sampling [0.0, 1.3310, 1.0996]. Recommendation = [0.0, 0.7476, 0.6607], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, 0.7476, 0.6607] = 455.1999, sampling [0.0, 0.8407, 0.9705]. Recommendation = [0.0, 0.7476, 0.6607], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, 0.7476, 0.6607] = 455.1999, sampling [0.0, 1.1417, 0.7713]. Recommendation = [0.0, 0.7476, 0.6607], Current Cost = 11000.00, Rho = -1.230
(iter 7) [0.0, 0.7476, 0.6607] = 455.1999, sampling [0.0, 0.9848, 1.1671]. Recommendation = [0.0, 0.7476, 0.6607], Current Cost = 12000.00, Rho = -1.230
(iter 7) [0.0, 0.7476, 0.6607] = 455.1999, sampling [0.0, 0.0053, 0.5304]. Recommendation = [0.0, 0.7476, 0.6607], Current Cost = 13000.00, Rho = -1.230
(iter 7) [0.0, 0.7476, 0.6607] = 455.1999, sampling [0.0, 0.4083, 0.2595]. Recommendation = [0.0, 0.7476, 0.6607], Current Cost = 14000.00, Rho = -1.230
(iter 7) [0.0, 0.7476, 0.6607] = 455.1999, sampling [0.0, 0.6461, 0.3384]. Recommendation = [0.0, 0.7476, 0.6607], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.0345, 0.0264]. Recommendation = [0.0, 0.6461, 0.3384], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.5103, 0.2097]. Recommendation = [0.0, 0.6461, 0.3384], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.4465, 0.5499]. Recommendation = [0.0, 0.6461, 0.3384], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 0.2720, -0.1275]. Recommendation = [0.0, 0.6461, 0.3384], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.3610, -0.0540]. Recommendation = [0.0, 0.3411, 0.2555], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 0.6143, 0.0651]. Recommendation = [0.0, 0.3411, 0.2555], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 0.9748, 1.6443]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.8152, 0.4717]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.7782, 0.2309]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.6184, 0.4088]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 1.4118, 1.4043]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.0970, -0.2659]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 0.6808, -0.3044]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.1448, -0.0807]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.9582, 0.8158]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.6646, 0.9524]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 0.1682, 1.7186]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -1.2489, 0.5820]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 0.2558, -0.4112]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 0.8932, 0.6429]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, -0.8565, 0.5929]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 36000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 1.7258, 1.8585]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 37000.00, Rho = -1.230
(iter 15) [0.0, 0.6461, 0.3384] = 455.5492, sampling [0.0, 0.3794, 0.1601]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 38000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, 1.8404, 1.0635]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 39000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, -1.0246, 1.1963]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 40000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, -0.8183, 1.2555]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 41000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, -1.0716, 0.9422]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 42000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, -1.3229, 1.2225]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 43000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, 0.2287, 0.5093]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 44000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, -0.5508, -0.1478]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 45000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, 0.7337, 0.2048]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 46000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, -1.1118, 1.8271]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 47000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, -1.3933, 1.6020]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 48000.00, Rho = -1.230
(iter 38) [0.0, 0.3794, 0.1601] = 455.8888, sampling [0.0, -1.2002, 1.3755]. Recommendation = [0.0, 0.3794, 0.1601], Current Cost = 49000.00, Rho = -1.230
