(iter 5) [0.0, -0.4688, 0.0161] = 449.9929, sampling [0.0, 0.0839, 1.6409]. Recommendation = [0.0, -0.4688, 0.0161], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.4688, 0.0161] = 449.9929, sampling [0.0, -0.7244, 0.7835]. Recommendation = [0.0, -0.4688, 0.0161], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.4688, 0.0161] = 449.9929, sampling [0.0, -1.3102, 1.6107]. Recommendation = [0.0, -0.4688, 0.0161], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.4688, 0.0161] = 449.9929, sampling [0.0, -0.7429, 1.5783]. Recommendation = [0.0, -0.4688, 0.0161], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.4688, 0.0161] = 449.9929, sampling [0.0, -1.3820, 0.9972]. Recommendation = [0.0, -0.4688, 0.0161], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.4688, 0.0161] = 449.9929, sampling [0.0, -1.9780, 1.8465]. Recommendation = [0.0, -0.4688, 0.0161], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -0.4688, 0.0161] = 449.9929, sampling [0.0, -0.1635, 0.9315]. Recommendation = [0.0, -0.4688, 0.0161], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -0.4688, 0.0161] = 449.9929, sampling [0.0, -0.6852, 0.3525]. Recommendation = [0.0, -0.4688, 0.0161], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -0.6852, 0.3525] = 452.0898, sampling [0.0, -0.9813, 1.0127]. Recommendation = [0.0, -0.3941, 0.2164], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.9813, 1.0127] = 452.1262, sampling [0.0, 0.9140, 1.4017]. Recommendation = [0.0, -0.9813, 1.0127], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -0.9813, 1.0127] = 452.1262, sampling [0.0, 0.6144, 0.7601]. Recommendation = [0.0, -0.9813, 1.0127], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, -0.9813, 1.0127] = 452.1262, sampling [0.0, 1.9856, 1.3487]. Recommendation = [0.0, -0.9813, 1.0127], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, -0.9813, 1.0127] = 452.1262, sampling [0.0, 0.8038, 1.7759]. Recommendation = [0.0, -0.9813, 1.0127], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, -0.9813, 1.0127] = 452.1262, sampling [0.0, -1.1128, 0.5648]. Recommendation = [0.0, -0.9813, 1.0127], Current Cost = 18000.00, Rho = -1.230
