(iter 5) [0.0, 1.4828, 1.9027] = 447.2954, sampling [0.0, 1.1605, 1.4609]. Recommendation = [0.0, 1.4828, 1.9027], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.1605, 1.4609] = 454.9699, sampling [0.0, 1.2684, 1.6713]. Recommendation = [0.0, 1.1605, 1.4609], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 1.4703, 1.5209]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 0.8677, 1.6846]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 1.1991, 1.0002]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 0.9720, 1.2045]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 1.2878, 1.3884]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 11000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 1.6369, 1.1195]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 12000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 0.7615, 1.0747]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 13000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 0.7983, 0.7904]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 14000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 0.8499, 0.5662]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 15000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 1.1083, 0.5534]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 16000.00, Rho = -1.230
(iter 6) [0.0, 1.2684, 1.6713] = 455.8379, sampling [0.0, 0.7825, 0.6675]. Recommendation = [0.0, 1.2684, 1.6713], Current Cost = 17000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 0.4587, 0.9179]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 18000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 1.1029, 1.5125]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 19000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 0.7127, 1.4174]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 20000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 0.8319, 0.2352]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 21000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 0.8832, 0.4205]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 22000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 1.0660, 0.2896]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 23000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 1.6957, 1.9305]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 24000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 0.6309, 1.0199]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 25000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 1.3596, 1.4488]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 26000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 0.1877, 0.6929]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 27000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 0.1743, 0.0894]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 28000.00, Rho = -1.230
(iter 17) [0.0, 0.7825, 0.6675] = 455.9472, sampling [0.0, 0.0814, 0.1724]. Recommendation = [0.0, 0.7825, 0.6675], Current Cost = 29000.00, Rho = -1.230
