(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, 0.0486, -0.1714]. Recommendation = [0.0, 0.4748, -0.1790], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, 0.0989, 0.1057]. Recommendation = [0.0, 0.0486, -0.1714], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, -0.2204, 0.0555]. Recommendation = [0.0, 0.0989, 0.1057], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, -0.1322, 0.3905]. Recommendation = [0.0, -0.2204, 0.0555], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, 0.3854, 0.2887]. Recommendation = [0.0, -0.2204, 0.0555], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, 0.0919, 0.5060]. Recommendation = [0.0, 0.1593, 0.2354], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, 0.1593, 0.2354]. Recommendation = [0.0, 0.1593, 0.2354], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, 0.0311, -0.3373]. Recommendation = [0.0, -0.2204, 0.0555], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, -0.3173, -0.3243]. Recommendation = [0.0, -0.2204, 0.0555], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, -0.3595, 0.1971]. Recommendation = [0.0, -0.2204, 0.0555], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, -0.4980, -0.0200]. Recommendation = [0.0, -0.2204, 0.0555], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4748, -0.1790] = 439.6639, sampling [1.0, -0.4821, 0.4220]. Recommendation = [0.0, -0.2204, 0.0555], Current Cost = 5016.00, Rho = 1.000
