(iter 5) [0.0, -0.9165, 0.6567] = 449.2640, sampling [0.0, -0.1668, 0.7082]. Recommendation = [0.0, -0.9165, 0.6567], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.9165, 0.6567] = 449.2640, sampling [0.0, -0.6818, 1.0830]. Recommendation = [0.0, -0.9165, 0.6567], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.9165, 0.6567] = 449.2640, sampling [0.0, 0.6781, 0.7005]. Recommendation = [0.0, -0.9165, 0.6567], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.6781, 0.7005] = 450.4021, sampling [0.0, 0.2030, 0.3757]. Recommendation = [0.0, 0.6781, 0.7005], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.6781, 0.7005] = 450.4021, sampling [0.0, 0.2227, 0.8314]. Recommendation = [0.0, 0.6781, 0.7005], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, 0.6781, 0.7005] = 450.4021, sampling [0.0, -1.2653, 1.5268]. Recommendation = [0.0, 0.6781, 0.7005], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -1.2653, 1.5268] = 450.6189, sampling [0.0, -1.1368, 1.0390]. Recommendation = [0.0, -1.2653, 1.5268], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -1.2653, 1.5268] = 450.6189, sampling [0.0, -1.8386, 1.9309]. Recommendation = [0.0, -1.2653, 1.5268], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, -1.2653, 1.5268] = 450.6189, sampling [0.0, -0.8584, 1.7709]. Recommendation = [0.0, -1.2653, 1.5268], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, -1.2653, 1.5268] = 450.6189, sampling [0.0, 0.6234, 0.2318]. Recommendation = [0.0, -1.2653, 1.5268], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, 0.6234, 0.2318] = 453.6981, sampling [0.0, 1.0563, 1.2169]. Recommendation = [0.0, 0.6234, 0.2318], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 1.0563, 1.2169] = 455.2747, sampling [0.0, 1.2956, 0.6316]. Recommendation = [0.0, 1.0563, 1.2169], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 1.0563, 1.2169] = 455.2747, sampling [0.0, 1.7063, 1.6342]. Recommendation = [0.0, 1.0563, 1.2169], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 1.0563, 1.2169] = 455.2747, sampling [0.0, 0.5676, 1.2991]. Recommendation = [0.0, 1.0563, 1.2169], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 1.0563, 1.2169] = 455.2747, sampling [0.0, 0.9347, 0.9245]. Recommendation = [0.0, 1.0563, 1.2169], Current Cost = 19000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, 0.8731, 0.4694]. Recommendation = [0.0, 0.9347, 0.9245], Current Cost = 20000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, -0.1914, 1.2673]. Recommendation = [0.0, 0.9347, 0.9245], Current Cost = 21000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, -0.5753, 0.5799]. Recommendation = [0.0, 0.9347, 0.9245], Current Cost = 22000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, -1.7622, 1.0882]. Recommendation = [0.0, -0.8685, 0.7842], Current Cost = 23000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, 1.1808, 1.7098]. Recommendation = [0.0, -0.8685, 0.7842], Current Cost = 24000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, 1.3727, 1.0448]. Recommendation = [0.0, -0.8685, 0.7842], Current Cost = 25000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, -0.2819, 0.1612]. Recommendation = [0.0, -0.8685, 0.7842], Current Cost = 26000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, -0.2396, 0.4638]. Recommendation = [0.0, 0.9347, 0.9245], Current Cost = 27000.00, Rho = -1.230
(iter 19) [0.0, 0.9347, 0.9245] = 456.0382, sampling [0.0, 0.2634, 0.1003]. Recommendation = [0.0, 0.9347, 0.9245], Current Cost = 28000.00, Rho = -1.230
