(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, -0.1048, 0.1705]. Recommendation = [0.0, 0.0589, -0.3743], Current Cost = 5005.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.0139, 0.3501]. Recommendation = [0.0, -0.1048, 0.1705], Current Cost = 5006.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, -0.1450, 0.0549]. Recommendation = [0.0, 0.0139, 0.3501], Current Cost = 5007.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.2607, 0.1832]. Recommendation = [0.0, 0.0139, 0.3501], Current Cost = 5008.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.4174, 0.4192]. Recommendation = [0.0, 0.2607, 0.1832], Current Cost = 5009.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.6155, 0.4732]. Recommendation = [0.0, 0.4174, 0.4192], Current Cost = 5010.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.6869, 0.5209]. Recommendation = [0.0, 0.6155, 0.4732], Current Cost = 5011.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.7695, 0.5498]. Recommendation = [0.0, 0.6869, 0.5209], Current Cost = 5012.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.6016, 0.6567]. Recommendation = [0.0, 0.7695, 0.5498], Current Cost = 5013.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.8136, 0.2743]. Recommendation = [0.0, 0.7695, 0.5498], Current Cost = 5014.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.6485, 0.1987]. Recommendation = [0.0, 0.7695, 0.5498], Current Cost = 5015.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 1.1344, 0.2484]. Recommendation = [0.0, 0.7695, 0.5498], Current Cost = 5016.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.8591, 0.0820]. Recommendation = [0.0, 0.7695, 0.5498], Current Cost = 5017.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.9623, 0.0676]. Recommendation = [0.0, 0.7695, 0.5498], Current Cost = 5018.00, Rho = 0.289
(iter 10) [0.0, 0.0589, -0.3743] = 441.1434, sampling [1.0, 0.7302, 0.8228]. Recommendation = [0.0, 0.7695, 0.5498], Current Cost = 5019.00, Rho = 0.289
