(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.1857, 0.0179]. Recommendation = [0.0, -0.3473, -0.4256], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.3745, 0.3320]. Recommendation = [0.0, -0.1857, 0.0179], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.1677, 0.2818]. Recommendation = [0.0, -0.1857, 0.0179], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.5315, 0.1105]. Recommendation = [0.0, -0.1857, 0.0179], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.5445, 0.6820]. Recommendation = [0.0, -0.1857, 0.0179], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.2312, 0.6210]. Recommendation = [0.0, -0.1857, 0.0179], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.6963, 0.3970]. Recommendation = [0.0, -0.1857, 0.0179], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.3263, 1.2168]. Recommendation = [0.0, -0.4046, 0.4324], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.8758, 0.6341]. Recommendation = [0.0, -0.4046, 0.4324], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.7264, 0.9872]. Recommendation = [0.0, -0.6445, 0.4971], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.9218, 0.3424]. Recommendation = [0.0, -0.6445, 0.4971], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.7371, -0.1846]. Recommendation = [0.0, -0.6445, 0.4971], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.6268, 0.2032]. Recommendation = [0.0, -0.6445, 0.4971], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, -0.6445, 0.4971]. Recommendation = [0.0, -0.6445, 0.4971], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3473, -0.4256] = 424.6468, sampling [1.0, 0.1712, 0.9139]. Recommendation = [0.0, -0.1857, 0.0179], Current Cost = 5019.00, Rho = 1.000
