(iter 5) [0.0, -1.1910, 0.5138] = 369.6816, sampling [0.0, -0.9785, 0.8753]. Recommendation = [0.0, -1.1910, 0.5138], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.9785, 0.8753] = 451.7092, sampling [0.0, -1.0479, 0.9698]. Recommendation = [0.0, -0.9785, 0.8753], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.9785, 0.8753] = 451.7092, sampling [0.0, -0.8477, 0.9927]. Recommendation = [0.0, -0.9785, 0.8753], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.9785, 0.8753] = 451.7092, sampling [0.0, -1.0276, 1.0411]. Recommendation = [0.0, -0.9701, 0.8864], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -1.0276, 1.0411] = 452.1669, sampling [0.0, -0.9500, 1.2419]. Recommendation = [0.0, -1.0276, 1.0411], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -1.0276, 1.0411] = 452.1669, sampling [0.0, -1.3016, 0.9855]. Recommendation = [0.0, -1.0276, 1.0411], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, -1.0276, 1.0411] = 452.1669, sampling [0.0, -0.9701, 0.8864]. Recommendation = [0.0, -1.0276, 1.0411], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, -1.0276, 1.0411] = 452.1669, sampling [0.0, -0.8092, 1.0342]. Recommendation = [0.0, -1.0276, 1.0411], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, -1.0276, 1.0411] = 452.1669, sampling [0.0, -0.7829, 1.3968]. Recommendation = [0.0, -1.0276, 1.0411], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, -1.0276, 1.0411] = 452.1669, sampling [0.0, -0.5205, 0.6668]. Recommendation = [0.0, -1.0276, 1.0411], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, -1.0276, 1.0411] = 452.1669, sampling [0.0, -0.6310, 0.5693]. Recommendation = [0.0, -1.0276, 1.0411], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, -1.0276, 1.0411] = 452.1669, sampling [0.0, -0.7302, 0.4595]. Recommendation = [0.0, -1.0276, 1.0411], Current Cost = 16000.00, Rho = -1.230
(iter 16) [0.0, -0.7302, 0.4595] = 452.7630, sampling [0.0, -0.5341, 0.4162]. Recommendation = [0.0, -0.7302, 0.4595], Current Cost = 17000.00, Rho = -1.230
(iter 16) [0.0, -0.7302, 0.4595] = 452.7630, sampling [0.0, -0.5624, 0.3627]. Recommendation = [0.0, -0.7302, 0.4595], Current Cost = 18000.00, Rho = -1.230
(iter 18) [0.0, -0.5624, 0.3627] = 453.6430, sampling [0.0, -0.3678, 0.6324]. Recommendation = [0.0, -0.5624, 0.3627], Current Cost = 19000.00, Rho = -1.230
(iter 18) [0.0, -0.5624, 0.3627] = 453.6430, sampling [0.0, -0.5948, 0.2264]. Recommendation = [0.0, -0.5624, 0.3627], Current Cost = 20000.00, Rho = -1.230
(iter 18) [0.0, -0.5624, 0.3627] = 453.6430, sampling [0.0, -0.2129, 0.3389]. Recommendation = [0.0, -0.5624, 0.3627], Current Cost = 21000.00, Rho = -1.230
(iter 18) [0.0, -0.5624, 0.3627] = 453.6430, sampling [0.0, -0.5554, 0.1565]. Recommendation = [0.0, -0.5624, 0.3627], Current Cost = 22000.00, Rho = -1.230
(iter 18) [0.0, -0.5624, 0.3627] = 453.6430, sampling [0.0, -0.1825, 0.0382]. Recommendation = [0.0, -0.5624, 0.3627], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, -0.1825, 0.0382] = 454.8992, sampling [0.0, -0.0451, 0.1638]. Recommendation = [0.0, -0.1825, 0.0382], Current Cost = 24000.00, Rho = -1.230
(iter 23) [0.0, -0.1825, 0.0382] = 454.8992, sampling [0.0, 0.0006, 0.0680]. Recommendation = [0.0, -0.1825, 0.0382], Current Cost = 25000.00, Rho = -1.230
(iter 23) [0.0, -0.1825, 0.0382] = 454.8992, sampling [0.0, 0.0597, 0.1188]. Recommendation = [0.0, -0.1825, 0.0382], Current Cost = 26000.00, Rho = -1.230
(iter 23) [0.0, -0.1825, 0.0382] = 454.8992, sampling [0.0, 0.0363, -0.0157]. Recommendation = [0.0, -0.1825, 0.0382], Current Cost = 27000.00, Rho = -1.230
(iter 27) [0.0, 0.0363, -0.0157] = 455.3424, sampling [0.0, 0.1432, 0.0639]. Recommendation = [0.0, 0.0363, -0.0157], Current Cost = 28000.00, Rho = -1.230
(iter 28) [0.0, 0.1432, 0.0639] = 455.3780, sampling [0.0, 0.1735, 0.0036]. Recommendation = [0.0, 0.1432, 0.0639], Current Cost = 29000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, 0.1576, -0.2186]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 30000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, -0.3292, -0.1971]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 31000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, -0.1552, -0.3951]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 32000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, -0.0621, 0.8076]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 33000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, -0.8284, 0.3325]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 34000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, -0.4460, -0.2618]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 35000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, -0.4712, 1.1983]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 36000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, 0.3102, -0.3623]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 37000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, 0.5724, -0.0370]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 38000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, 0.2460, 0.5946]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 39000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, 0.7215, 0.1293]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 40000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, 0.4097, 0.5553]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 41000.00, Rho = -1.230
(iter 29) [0.0, 0.1735, 0.0036] = 455.5464, sampling [0.0, 0.6671, 0.4870]. Recommendation = [0.0, 0.1735, 0.0036], Current Cost = 42000.00, Rho = -1.230
(iter 42) [0.0, 0.6671, 0.4870] = 456.0129, sampling [0.0, 0.4937, 0.5914]. Recommendation = [0.0, 0.6671, 0.4870], Current Cost = 43000.00, Rho = -1.230
(iter 42) [0.0, 0.6671, 0.4870] = 456.0129, sampling [0.0, 0.7033, 0.5085]. Recommendation = [0.0, 0.6671, 0.4870], Current Cost = 44000.00, Rho = -1.230
(iter 44) [0.0, 0.7033, 0.5085] = 456.1927, sampling [0.0, 0.8000, 0.5388]. Recommendation = [0.0, 0.7033, 0.5085], Current Cost = 45000.00, Rho = -1.230
(iter 44) [0.0, 0.7033, 0.5085] = 456.1927, sampling [0.0, 0.8877, 0.1989]. Recommendation = [0.0, 0.7033, 0.5085], Current Cost = 46000.00, Rho = -1.230
(iter 44) [0.0, 0.7033, 0.5085] = 456.1927, sampling [0.0, 0.8089, 0.6778]. Recommendation = [0.0, 0.7033, 0.5085], Current Cost = 47000.00, Rho = -1.230
(iter 47) [0.0, 0.8089, 0.6778] = 456.2086, sampling [0.0, 0.8265, 0.7022]. Recommendation = [0.0, 0.8089, 0.6778], Current Cost = 48000.00, Rho = -1.230
(iter 48) [0.0, 0.8265, 0.7022] = 456.2336, sampling [0.0, 0.4355, 0.9163]. Recommendation = [0.0, 0.8265, 0.7022], Current Cost = 49000.00, Rho = -1.230
(iter 48) [0.0, 0.8265, 0.7022] = 456.2336, sampling [0.0, 0.6424, -0.0556]. Recommendation = [0.0, 0.8265, 0.7022], Current Cost = 50000.00, Rho = -1.230
(iter 48) [0.0, 0.8265, 0.7022] = 456.2336, sampling [0.0, 0.9514, 0.7504]. Recommendation = [0.0, 0.8265, 0.7022], Current Cost = 51000.00, Rho = -1.230
(iter 48) [0.0, 0.8265, 0.7022] = 456.2336, sampling [0.0, 0.8757, 0.8281]. Recommendation = [0.0, 0.8265, 0.7022], Current Cost = 52000.00, Rho = -1.230
