(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.6070, 0.7452]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.1337, 0.6043]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -1.0063, 0.7286]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.8887, 1.1323]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.3518, 0.3682]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, 0.0358, 0.3475]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.8399, 0.4960]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -1.3697, 0.8848]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.6201, 0.5095]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.6301, 1.0091]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.6738, 0.2703]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.8233, 0.6986]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.4884, 0.2032]. Recommendation = [0.0, 0.3555, 0.2931], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.2519, 0.2757]. Recommendation = [0.0, -0.4884, 0.2032], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, 0.1447, 0.8198]. Recommendation = [0.0, -0.4884, 0.2032], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -1.0741, 0.4386]. Recommendation = [0.0, -0.4884, 0.2032], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.9774, 1.5417]. Recommendation = [0.0, -0.4884, 0.2032], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.5589, 1.2535]. Recommendation = [0.0, -0.4884, 0.2032], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, 0.1353, 0.0609]. Recommendation = [0.0, -0.4884, 0.2032], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.5281, 0.0740]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.1556, -0.1777]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.4552, -0.2035]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, 0.0859, -0.0506]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.9013, 0.1379]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -1.1588, 1.4944]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -1.3063, 1.6356]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -1.7965, 1.5277]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.6702, -0.1041]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.4758, 0.9298]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.3555, 0.2931] = 453.1046, sampling [1.0, -0.2889, -0.2621]. Recommendation = [0.0, 0.1353, 0.0609], Current Cost = 5034.00, Rho = 1.000
