(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.2835, 1.2098]. Recommendation = [0.0, 1.2530, 1.0952], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.7595, 1.0095]. Recommendation = [0.0, 1.2530, 1.0952], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.2354, 0.4355]. Recommendation = [0.0, 0.7595, 1.0095], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.7840, 0.5838]. Recommendation = [0.0, 0.2354, 0.4355], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.2591, 0.0667]. Recommendation = [0.0, 0.7840, 0.5838], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.6252, 0.2205]. Recommendation = [0.0, 0.7840, 0.5838], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.5991, 0.8406]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.4552, 1.0580]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.0155, 0.5953]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.0759, 0.9172]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.5306, -0.1125]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.2049, -0.1868]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.6907, 1.6081]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.0910, 1.4026]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.2880, 0.1737]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.4061, 0.5482]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.1441, -0.1077]. Recommendation = [0.0, 0.3269, 0.1420], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.8939, 1.1221]. Recommendation = [0.0, 0.1114, -0.0097], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.7824, 0.8308]. Recommendation = [0.0, 0.1114, -0.0097], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.7000, 0.3599]. Recommendation = [0.0, 0.1114, -0.0097], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, -0.6168, 0.6959]. Recommendation = [0.0, 0.1114, -0.0097], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.2530, 1.0952] = 433.6820, sampling [1.0, 0.1114, -0.0097]. Recommendation = [0.0, 0.1114, -0.0097], Current Cost = 5026.00, Rho = 1.000
