(iter 5) [0.0, 0.5100, 0.3908] = 454.3502, sampling [0.0, 0.2689, 0.0593]. Recommendation = [0.0, 0.5100, 0.3908], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.2689, 0.0593] = 455.7487, sampling [0.0, 0.4241, 0.2190]. Recommendation = [0.0, 0.2689, 0.0593], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, -0.0963, -0.0114]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.2130, -0.1059]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.1425, 0.4407]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.3880, 0.3510]. Recommendation = [0.0, 0.3275, 0.1338], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.3275, 0.1338]. Recommendation = [0.0, 0.3275, 0.1338], Current Cost = 11000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.0879, -0.3616]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 12000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.5391, -0.0723]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 13000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.3078, -0.0267]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 14000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.2314, -0.2168]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 15000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.5713, 0.0398]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 16000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, -0.1841, 0.0728]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 17000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.7947, 0.2796]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 18000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.4924, 0.5648]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 19000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.5250, -0.2035]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 20000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.9075, -0.0895]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 21000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, -0.0446, 0.5077]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 22000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.2018, 0.8302]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 23000.00, Rho = -1.230
(iter 6) [0.0, 0.4241, 0.2190] = 455.8153, sampling [0.0, 0.8258, 0.6335]. Recommendation = [0.0, 0.4241, 0.2190], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 0.7286, 0.7094]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 25000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 0.5448, 0.8715]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 26000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 0.8016, 0.3352]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 27000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, -0.3659, 0.2622]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 28000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, -0.2318, 0.4897]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 29000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 0.4714, 0.6126]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 30000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 0.1451, -0.5015]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 31000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 1.0723, 0.2888]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 32000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 0.9766, 0.8593]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 33000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 1.0947, 0.8883]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 34000.00, Rho = -1.230
(iter 24) [0.0, 0.8258, 0.6335] = 456.0356, sampling [0.0, 1.0517, 1.0720]. Recommendation = [0.0, 0.8258, 0.6335], Current Cost = 35000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 1.0048, 1.1854]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 36000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 0.5810, 1.2940]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 37000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 0.6286, -0.6215]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 38000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 1.0249, 1.2622]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 39000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 0.9142, 1.3650]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 40000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 0.0142, 1.0978]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 41000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.5086, -0.2373]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 42000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 0.0320, -0.7151]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 43000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 0.1211, -0.5675]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 44000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, 0.3548, -0.7328]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 45000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.5758, 0.7896]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 46000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.7175, 0.2361]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 47000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.8269, 0.6709]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 48000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.5853, 0.9781]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 49000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.9756, 0.9004]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 50000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.8398, 1.0245]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 51000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -1.1215, 0.9995]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 52000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -1.0118, 1.2391]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 53000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.7409, 1.1419]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 54000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.8773, 1.5135]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 55000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -1.1939, 0.7212]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 56000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -1.3111, 1.0124]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 57000.00, Rho = -1.230
(iter 35) [0.0, 1.0517, 1.0720] = 456.1815, sampling [0.0, -0.4630, 1.2178]. Recommendation = [0.0, 1.0517, 1.0720], Current Cost = 58000.00, Rho = -1.230
