(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.6306, -0.1473]. Recommendation = [0.0, -0.6113, -0.5086], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.4787, 0.0806]. Recommendation = [0.0, -0.6306, -0.1473], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.5643, 0.3929]. Recommendation = [0.0, -0.4787, 0.0806], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.3478, 0.4832]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.8324, 0.2503]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.7329, 0.4624]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.3985, 0.7439]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.6619, 0.6845]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.1448, 0.6210]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.0734, -0.1754]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.0079, 0.2850]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.0587, -0.4277]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.0874, -0.2509]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.2580, -0.6103]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.0655, 0.3699]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.1931, 0.2037]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.1618, -0.3272]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.1260, -0.4817]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.1270, -0.5153]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.6520, -0.0689]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.0006, 0.8219]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.5113, 1.0216]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -0.7006, 0.7920]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.3295, 0.1319]. Recommendation = [0.0, -0.5643, 0.3929], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.2825, 0.5162]. Recommendation = [0.0, 0.3295, 0.1319], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.3585, -0.2691]. Recommendation = [0.0, 0.3295, 0.1319], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.4224, 0.2247]. Recommendation = [0.0, 0.3295, 0.1319], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, 0.2381, -0.4433]. Recommendation = [0.0, 0.3295, 0.1319], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6113, -0.5086] = 375.8572, sampling [1.0, -1.0085, 0.3412]. Recommendation = [0.0, 0.3295, 0.1319], Current Cost = 5033.00, Rho = 1.000
