(iter 5) [0.0, 1.2305, 1.8190] = 446.9453, sampling [0.0, 1.0464, 1.3517]. Recommendation = [0.0, 1.2305, 1.8190], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.0464, 1.3517] = 449.7084, sampling [0.0, 0.8538, 1.5907]. Recommendation = [0.0, 1.0464, 1.3517], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.0464, 1.3517] = 449.7084, sampling [0.0, 1.6181, 1.4251]. Recommendation = [0.0, 1.0464, 1.3517], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.0464, 1.3517] = 449.7084, sampling [0.0, -0.2551, 0.5179]. Recommendation = [0.0, 1.0464, 1.3517], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.0464, 1.3517] = 449.7084, sampling [0.0, 0.6436, 0.7916]. Recommendation = [0.0, 1.0464, 1.3517], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 1.0464, 1.3517] = 449.7084, sampling [0.0, 0.3439, 0.2460]. Recommendation = [0.0, 1.0464, 1.3517], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 0.3439, 0.2460] = 454.2363, sampling [0.0, 0.8678, 0.2814]. Recommendation = [0.0, 0.3439, 0.2460], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 0.3439, 0.2460] = 454.2363, sampling [0.0, 1.2791, 0.7746]. Recommendation = [0.0, 0.3439, 0.2460], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, 0.3439, 0.2460] = 454.2363, sampling [0.0, 0.6623, 0.5905]. Recommendation = [0.0, 0.3439, 0.2460], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, 0.3439, 0.2460] = 454.2363, sampling [0.0, 0.6858, 1.2003]. Recommendation = [0.0, 0.3439, 0.2460], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, 0.3439, 0.2460] = 454.2363, sampling [0.0, -0.4278, 0.2159]. Recommendation = [0.0, 0.3439, 0.2460], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, 0.3439, 0.2460] = 454.2363, sampling [0.0, -0.6073, 0.6162]. Recommendation = [0.0, 0.3439, 0.2460], Current Cost = 16000.00, Rho = -1.230
(iter 10) [0.0, 0.3439, 0.2460] = 454.2363, sampling [0.0, 0.1719, 0.8868]. Recommendation = [0.0, -0.4762, 0.4161], Current Cost = 17000.00, Rho = -1.230
(iter 10) [0.0, 0.3439, 0.2460] = 454.2363, sampling [0.0, 0.0060, -0.0758]. Recommendation = [0.0, -0.4762, 0.4161], Current Cost = 18000.00, Rho = -1.230
(iter 18) [0.0, 0.0060, -0.0758] = 454.7371, sampling [0.0, 0.4985, -0.0489]. Recommendation = [0.0, -0.4762, 0.4161], Current Cost = 19000.00, Rho = -1.230
(iter 18) [0.0, 0.0060, -0.0758] = 454.7371, sampling [0.0, -0.4762, 0.4161]. Recommendation = [0.0, -0.4762, 0.4161], Current Cost = 20000.00, Rho = -1.230
(iter 18) [0.0, 0.0060, -0.0758] = 454.7371, sampling [0.0, -0.2794, 0.3001]. Recommendation = [0.0, 0.2702, 0.1311], Current Cost = 21000.00, Rho = -1.230
(iter 18) [0.0, 0.0060, -0.0758] = 454.7371, sampling [0.0, 0.2702, 0.1311]. Recommendation = [0.0, 0.2702, 0.1311], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, 0.2702, 0.1311] = 455.4300, sampling [0.0, 0.7787, -0.0014]. Recommendation = [0.0, 0.2702, 0.1311], Current Cost = 23000.00, Rho = -1.230
(iter 22) [0.0, 0.2702, 0.1311] = 455.4300, sampling [0.0, 0.8182, 0.7254]. Recommendation = [0.0, 0.4677, 0.1929], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, 1.4902, 0.0529]. Recommendation = [0.0, 0.8182, 0.7254], Current Cost = 25000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, 0.4677, 0.1929]. Recommendation = [0.0, 0.4677, 0.1929], Current Cost = 26000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, -0.1988, 0.8203]. Recommendation = [0.0, 0.8182, 0.7254], Current Cost = 27000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, 0.5436, 1.9966]. Recommendation = [0.0, 0.8182, 0.7254], Current Cost = 28000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, 0.1325, -0.3012]. Recommendation = [0.0, 0.8182, 0.7254], Current Cost = 29000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, 0.3979, -0.1820]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 30000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, -0.3975, 0.0256]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 31000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, 0.7284, 1.0008]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 32000.00, Rho = -1.230
(iter 24) [0.0, 0.8182, 0.7254] = 455.9535, sampling [0.0, 1.1561, 1.2962]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 33000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, 0.5863, 0.0825]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 34000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.7543, 1.1394]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 35000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.6536, 0.8517]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 36000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.9615, 0.6476]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 37000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.7507, 0.3644]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 38000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.8019, 0.6931]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 39000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.9922, 1.0236]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 40000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -1.1714, 1.4691]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 41000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.8379, 1.6910]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 42000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -1.2978, 1.1973]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 43000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -1.4530, 1.7132]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 44000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -1.8633, 1.3972]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 45000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -1.2779, 1.8060]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 46000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, 0.5158, 0.7523]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 47000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.4146, 0.6833]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 48000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.6154, 1.3805]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 49000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, 0.0962, -0.1184]. Recommendation = [0.0, 0.0962, -0.1184], Current Cost = 50000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -1.1925, 1.0357]. Recommendation = [0.0, 1.1561, 1.2962], Current Cost = 51000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, 1.0586, 1.7098]. Recommendation = [0.0, 1.1561, 1.2962], Current Cost = 52000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -0.7327, 0.5728]. Recommendation = [0.0, 1.1561, 1.2962], Current Cost = 53000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, -1.1113, 1.8956]. Recommendation = [0.0, 1.1561, 1.2962], Current Cost = 54000.00, Rho = -1.230
(iter 33) [0.0, 1.1561, 1.2962] = 456.1128, sampling [0.0, 0.2410, -0.5471]. Recommendation = [0.0, 1.1561, 1.2962], Current Cost = 55000.00, Rho = -1.230
