(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 0.3796, 0.4527]. Recommendation = [0.0, -0.0746, -0.1013], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 0.2659, 1.1063]. Recommendation = [0.0, -0.0746, -0.1013], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 0.9997, 0.6396]. Recommendation = [0.0, -0.0746, -0.1013], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 0.4322, 0.0079]. Recommendation = [0.0, -0.0746, -0.1013], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, -0.0471, 0.7185]. Recommendation = [0.0, 0.3058, 0.1180], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 0.9394, 0.9713]. Recommendation = [0.0, 0.3058, 0.1180], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, -0.0892, 0.2002]. Recommendation = [0.0, 0.3058, 0.1180], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 0.7466, 0.2968]. Recommendation = [0.0, 0.3058, 0.1180], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 0.5475, 0.7023]. Recommendation = [0.0, 0.3058, 0.1180], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 1.1112, -0.0933]. Recommendation = [0.0, 0.3058, 0.1180], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0746, -0.1013] = 454.0021, sampling [1.0, 0.8255, 1.4457]. Recommendation = [0.0, 0.3058, 0.1180], Current Cost = 5015.00, Rho = 1.000
