(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.2297, 1.2523]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.0215, 0.7767]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.2171, 0.5055]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.4568, 0.8691]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, -0.2403, 1.2361]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.8371, 1.2934]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.6595, 1.5270]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.6404, 0.6203]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.6780, 0.8173]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 1.0629, 1.1726]. Recommendation = [0.0, 0.3148, 0.2924], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 1.2434, 1.4449]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 1.0199, 1.4258]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 1.1185, 0.8536]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, -0.3323, 0.8979]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 1.5511, 1.4129]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.5987, 1.0100]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 1.2938, 1.7451]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.2555, 0.7891]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 1.0291, 0.6906]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.8227, 0.4342]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.7301, 0.6318]. Recommendation = [0.0, 0.7301, 0.6318], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, -0.4925, 0.5872]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, -0.3550, 0.2717]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, -0.1627, 0.1085]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.3148, 0.2924] = 452.0939, sampling [1.0, 0.0729, 0.0351]. Recommendation = [0.0, 1.0629, 1.1726], Current Cost = 5029.00, Rho = 1.000
