(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -1.0473, 1.4371]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.5340, 0.8681]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -1.1081, 1.7037]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, 0.0315, 0.5290]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.9852, 0.9910]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -1.1725, 1.2434]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.8255, 1.0164]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -1.4068, 1.3181]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.4673, 0.2773]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.6964, 0.5481]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.8812, 0.7473]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.6401, 0.3702]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -1.0230, 0.7976]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.8120, 0.6571]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.6596, 0.4691]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.6241, 0.7179]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.8974, 0.6442]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.7698, 0.5975]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.6194, 0.2934]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.8563, 0.3291]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -1.1627, 1.4409]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.4314, 1.3286]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.4869, 0.2528]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, 0.2115, -0.1509]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, 0.0586, -0.2983]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1434, -0.0631] = 454.8653, sampling [1.0, -0.0211, -0.3247]. Recommendation = [0.0, 0.1434, -0.0631], Current Cost = 5030.00, Rho = 1.000
