(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.8589, 0.2615]. Recommendation = [0.0, 0.7727, -0.4880], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.5117, 0.1220]. Recommendation = [0.0, 0.8589, 0.2615], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.6198, 0.5966]. Recommendation = [0.0, 0.5117, 0.1220], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.5424, 0.3642]. Recommendation = [0.0, 0.5117, 0.1220], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.9724, 0.6631]. Recommendation = [0.0, 0.5424, 0.3642], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.8257, 0.9202]. Recommendation = [0.0, 0.5424, 0.3642], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.7962, 0.0116]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.2247, -0.3105]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.0416, 0.3898]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.3611, 0.1010]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.5173, 0.7578]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.1172, -0.1167]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.1005, 0.6218]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.1291, -0.5503]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.8142, 0.7382]. Recommendation = [0.0, 0.8142, 0.7382], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.1358, -0.7389]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 1.1280, 0.3516]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.6325, 1.1552]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.3162, 1.1022]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.2998, 0.0368]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.2153, -0.2267]. Recommendation = [0.0, -0.1515, -0.0047], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.1515, -0.0047]. Recommendation = [0.0, -0.1515, -0.0047], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 1.0327, 0.8089]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.9269, 1.0370]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.2387, 0.6998]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.4658, 0.3299]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.0774, 0.4045]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.4812, 0.1455]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.3416, -0.3883]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.3918, -0.6672]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.6465, -0.3464]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 1.0591, 1.3009]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.0093, 0.7798]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.9390, 1.5275]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.7201, 1.0456]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.5750, -0.2868]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.3806, -0.7768]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 1.2391, -0.0746]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.7203, 0.7863]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.3896, 0.8205]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.5337, 1.1848]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.1807, 1.0679]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.8933, 0.1289]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.0186, 0.7051]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.0758, 0.5458]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.9460, 1.2180]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.0959, 0.8752]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.8109, 1.2009]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.4198, 1.0760]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.9718, 1.4424]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.6550, 1.5097]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.3509, 1.3673]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.2067, 1.6586]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -0.9963, 1.6128]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.3941, 1.5972]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.0548, 1.9790]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.2203, 1.8284]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.6816, 1.8151]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, -1.2951, 0.6284]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.7727, -0.4880] = 338.4938, sampling [1.0, 0.4862, 0.6840]. Recommendation = [0.0, 0.3611, 0.1010], Current Cost = 5064.00, Rho = 1.000
