(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.3193, 1.4695]. Recommendation = [0.0, -1.0140, 1.5347], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.6286, 0.4232]. Recommendation = [0.0, -1.0140, 1.5347], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.3303, 0.5484]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.8577, 0.6707]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.9061, 0.2597]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.6683, 0.9113]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.4553, 0.1546]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.7503, 0.1234]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.8348, 0.4633]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.4086, 0.7583]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.2107, 0.7518]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.0639, 0.2332]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.0871, 0.5031]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.7849, 1.1175]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.5387, 0.7304]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 1.1101, 1.0059]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.8866, 0.9149]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 1.0605, 0.6801]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.8237, 1.4365]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 1.3685, 1.2487]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 1.4241, 0.8110]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.9888, 1.2464]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.0102, 0.8516]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.5898, 0.0740]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.3623, 0.3864]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.3449, -0.0523]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.1579, 0.1877]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.7379, 0.7151]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.0946, 1.0556]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.1551, 1.3082]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 1.0363, 1.7727]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.6204, 1.8047]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.5994, 0.3470]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.8009, 0.5753]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.2597, 0.8214]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.4956, 1.5383]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.1192, 1.9132]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.2289, 1.6957]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.4504, 0.6413]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.1821, -0.0426]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.9597, 0.9746]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 1.5015, 1.8180]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 1.2604, 1.8491]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.9797, 1.4888]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 1.8749, 1.7582]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.6539, -0.0942]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.8343, 1.8829]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.6031, 1.1962]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.3759, -0.0153]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.1188, -0.1462]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.9250, 0.3597]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -0.6907, 0.0598]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.9294, 0.5767]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.3045, 1.6320]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.6649, 1.9926]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.1286, -0.3115]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, 0.5528, -0.1672]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -1.0140, 1.5347] = 426.5922, sampling [1.0, -1.1861, 1.2246]. Recommendation = [0.0, 0.6286, 0.4232], Current Cost = 5062.00, Rho = 1.000
