(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.4290, 0.1975]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.0291, -0.1313]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.5248, 0.6983]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 1.0986, 1.2959]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 1.3829, 0.9303]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.7778, 0.9176]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, -0.1690, 0.2993]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.7345, 0.2554]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.8447, 0.6267]. Recommendation = [0.0, -0.3778, -0.3194], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.0115, 0.1675]. Recommendation = [0.0, 0.8447, 0.6267], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.3608, 0.5049]. Recommendation = [0.0, 0.8447, 0.6267], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3778, -0.3194] = 433.0504, sampling [1.0, 0.5355, -0.2920]. Recommendation = [0.0, 0.8447, 0.6267], Current Cost = 5016.00, Rho = 1.000
