(iter 5) [0.0, 0.2926, 0.4005] = 445.8813, sampling [0.0, -0.2959, 0.7490]. Recommendation = [0.0, 0.2926, 0.4005], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.2926, 0.4005] = 445.8813, sampling [0.0, -0.3558, 0.3288]. Recommendation = [0.0, 0.2926, 0.4005], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.3558, 0.3288] = 450.3728, sampling [0.0, -0.0264, 0.5376]. Recommendation = [0.0, -0.3558, 0.3288], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, -0.3558, 0.3288] = 450.3728, sampling [0.0, -0.9227, 0.7328]. Recommendation = [0.0, -0.3558, 0.3288], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -0.9227, 0.7328] = 451.1953, sampling [0.0, -0.6524, 1.1028]. Recommendation = [0.0, -0.9227, 0.7328], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -0.9227, 0.7328] = 451.1953, sampling [0.0, -1.4840, 0.6905]. Recommendation = [0.0, -0.9227, 0.7328], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, -0.9227, 0.7328] = 451.1953, sampling [0.0, 0.0517, 1.2382]. Recommendation = [0.0, -0.9227, 0.7328], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, -0.9227, 0.7328] = 451.1953, sampling [0.0, -0.5904, 0.8173]. Recommendation = [0.0, -0.9227, 0.7328], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, -0.9227, 0.7328] = 451.1953, sampling [0.0, -0.1060, 0.1965]. Recommendation = [0.0, -0.9227, 0.7328], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.1060, 0.1965] = 451.6441, sampling [0.0, -0.4676, 0.1410]. Recommendation = [0.0, -0.0753, 0.3047], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, -0.4676, 0.1410] = 453.5420, sampling [0.0, -0.5981, -0.3055]. Recommendation = [0.0, -0.4676, 0.1410], Current Cost = 15000.00, Rho = -1.230
(iter 14) [0.0, -0.4676, 0.1410] = 453.5420, sampling [0.0, -0.1767, -0.0850]. Recommendation = [0.0, -0.4676, 0.1410], Current Cost = 16000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, -0.6993, 1.7870]. Recommendation = [0.0, -0.1767, -0.0850], Current Cost = 17000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, -1.0164, 1.1401]. Recommendation = [0.0, -0.1767, -0.0850], Current Cost = 18000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, -0.9076, 0.9917]. Recommendation = [0.0, -0.1767, -0.0850], Current Cost = 19000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, -1.1506, -0.8407]. Recommendation = [0.0, -0.1767, -0.0850], Current Cost = 20000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, -0.9317, 0.5729]. Recommendation = [0.0, -0.1767, -0.0850], Current Cost = 21000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, -0.3361, 0.4781]. Recommendation = [0.0, -0.1767, -0.0850], Current Cost = 22000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, -1.0594, 1.4096]. Recommendation = [0.0, -0.1767, -0.0850], Current Cost = 23000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, 0.2060, 0.2153]. Recommendation = [0.0, -0.1767, -0.0850], Current Cost = 24000.00, Rho = -1.230
(iter 16) [0.0, -0.1767, -0.0850] = 453.5655, sampling [0.0, 0.0026, 0.0811]. Recommendation = [0.0, -0.0378, 0.2715], Current Cost = 25000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -0.5629, 1.4074]. Recommendation = [0.0, -0.0378, 0.2715], Current Cost = 26000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -0.0753, 0.3047]. Recommendation = [0.0, -0.0378, 0.2715], Current Cost = 27000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, 0.3323, 0.8469]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 28000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, 0.1042, 0.6275]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 29000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -0.1935, -0.2425]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 30000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -0.3687, 0.9745]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 31000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -1.1958, 1.8484]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 32000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -1.3387, 1.5707]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 33000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, 0.1516, 1.9278]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 34000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -1.5039, 1.2043]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 35000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -0.7135, 0.9052]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 36000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, 0.2181, -0.2701]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 37000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, 0.0221, -0.5607]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 38000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, -0.8167, -0.1512]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 39000.00, Rho = -1.230
(iter 25) [0.0, 0.0026, 0.0811] = 454.6479, sampling [0.0, 0.5216, 0.3886]. Recommendation = [0.0, 0.0026, 0.0811], Current Cost = 40000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 0.5542, 0.1734]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 41000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 0.5296, -0.1008]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 42000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 0.3443, -0.2141]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 43000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 0.7030, 0.9128]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 44000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 0.7423, 1.2289]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 45000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 0.5724, 1.0099]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 46000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 1.4232, 1.8694]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 47000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 1.3753, 1.4642]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 48000.00, Rho = -1.230
(iter 40) [0.0, 0.5216, 0.3886] = 454.7127, sampling [0.0, 0.8879, 1.7125]. Recommendation = [0.0, 0.5216, 0.3886], Current Cost = 49000.00, Rho = -1.230
