(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.2137, -0.0302]. Recommendation = [0.0, -0.6520, -0.1262], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.0371, 0.3723]. Recommendation = [0.0, -0.2137, -0.0302], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.2594, -0.1047]. Recommendation = [0.0, -0.2137, -0.0302], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.2837, 0.3151]. Recommendation = [0.0, -0.2137, -0.0302], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.3275, 1.0255]. Recommendation = [0.0, 0.0733, 0.2367], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.5081, 0.5900]. Recommendation = [0.0, 0.0733, 0.2367], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.0545, 0.7003]. Recommendation = [0.0, 0.0733, 0.2367], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.6177, 0.1549]. Recommendation = [0.0, 0.0733, 0.2367], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.2329, -0.5806]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.4897, -0.3407]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.8031, 1.1099]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.7799, 0.6272]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.3929, 0.0995]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.4019, -0.2840]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.6345, 0.4207]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.0733, 0.2367]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.5555, 0.9534]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.9207, -0.0040]. Recommendation = [0.0, 0.3728, 0.1657], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.3660, 1.4219]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.4547, -0.0656]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.1064, 0.5079]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.2030, -0.2339]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.6783, -0.1398]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.1023, -0.6523]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.7538, -0.7123]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.9042, 0.8866]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 1.0607, 0.2927]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.2001, 0.4817]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.1371, -0.8945]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.4384, 0.4626]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.5194, 0.6829]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.1262, 1.2128]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.1673, 0.8782]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.9857, 1.5244]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.7167, 1.2371]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 1.0356, 1.0222]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.0714, 0.2516]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.5688, 0.0162]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 1.1896, 0.5380]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, 0.4145, -0.8293]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.5524, 0.9950]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.8522, 0.4413]. Recommendation = [0.0, -0.2612, -0.0853], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.7668, 0.7488]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.8843, 1.0936]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.6102, 1.4369]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -1.0568, 0.8241]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.8143, 0.8607]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.9089, 0.7182]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -1.0753, 1.3432]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -1.1691, 1.0735]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.6520, -0.1262] = 423.1726, sampling [1.0, -0.9694, 1.5841]. Recommendation = [0.0, 0.7799, 0.6272], Current Cost = 5055.00, Rho = 1.000
