(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.5551, 0.4635]. Recommendation = [0.0, 0.8778, -0.0465], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.7132, 0.3193]. Recommendation = [0.0, 0.5551, 0.4635], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.6942, 0.7838]. Recommendation = [0.0, 0.5551, 0.4635], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.8982, 0.4772]. Recommendation = [0.0, 0.6483, 0.5221], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.3353, 0.5595]. Recommendation = [0.0, 0.6483, 0.5221], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.5408, 0.8015]. Recommendation = [0.0, 0.6483, 0.5221], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.6483, 0.5221]. Recommendation = [0.0, 0.6483, 0.5221], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.3613, 0.1992]. Recommendation = [0.0, 0.6483, 0.5221], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.3056, 0.3803]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.2086, 0.6848]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.4900, 1.2339]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.9399, 1.0043]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 1.0534, 0.6172]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.8003, 1.1401]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 1.1823, 0.3510]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 1.2828, 0.8681]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 1.0622, 1.2915]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.8826, 1.3707]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.9782, 1.0551]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.1649, 0.3891]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, -0.1762, 0.6496]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, -0.2815, 1.1171]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, -0.0447, 0.8193]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.2408, 1.6453]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.2023, 0.0469]. Recommendation = [0.0, 0.3613, 0.1992], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.8778, -0.0465] = 389.5369, sampling [1.0, 0.4284, -0.1034]. Recommendation = [0.0, 0.2023, 0.0469], Current Cost = 5030.00, Rho = 1.000
