(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.0496, 0.8060]. Recommendation = [0.0, 0.8873, -0.5141], Current Cost = 5005.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.3960, 1.0239]. Recommendation = [0.0, -0.0496, 0.8060], Current Cost = 5006.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.0236, 1.2787]. Recommendation = [0.0, -0.0496, 0.8060], Current Cost = 5007.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.2029, 0.5247]. Recommendation = [0.0, -0.0496, 0.8060], Current Cost = 5008.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.3034, 0.7147]. Recommendation = [0.0, 0.2029, 0.5247], Current Cost = 5009.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.3630, 0.5396]. Recommendation = [0.0, 0.2029, 0.5247], Current Cost = 5010.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.1573, 0.6874]. Recommendation = [0.0, 0.2029, 0.5247], Current Cost = 5011.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.0057, 0.2626]. Recommendation = [0.0, 0.2029, 0.5247], Current Cost = 5012.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.2663, 0.3740]. Recommendation = [0.0, 0.2029, 0.5247], Current Cost = 5013.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.3048, 0.0581]. Recommendation = [0.0, 0.2663, 0.3740], Current Cost = 5014.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.6119, 0.3029]. Recommendation = [0.0, 0.3048, 0.0581], Current Cost = 5015.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.4741, 0.6040]. Recommendation = [0.0, 0.6119, 0.3029], Current Cost = 5016.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.5470, -0.2057]. Recommendation = [0.0, 0.6119, 0.3029], Current Cost = 5017.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.1679, 0.0667]. Recommendation = [0.0, 0.6119, 0.3029], Current Cost = 5018.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.6654, -0.1510]. Recommendation = [0.0, 0.6119, 0.3029], Current Cost = 5019.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.5216, 0.7814]. Recommendation = [0.0, 0.6119, 0.3029], Current Cost = 5020.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.7653, 0.6980]. Recommendation = [0.0, 0.6119, 0.3029], Current Cost = 5021.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.4736, 0.3994]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5022.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.2817, 0.2247]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5023.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.9432, 0.9976]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5024.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.5918, 0.9514]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5025.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.8633, 1.2261]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5026.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.0369, 0.1211]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5027.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.3590, 0.8405]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5028.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.6977, 0.5824]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5029.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.6051, 0.9696]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5030.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -1.0370, 1.1215]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5031.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.3712, 0.3348]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5032.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.0959, 0.1790]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5033.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.9620, 1.0330]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5034.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.7152, -0.3095]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5035.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.4408, 0.7986]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5036.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.1820, -0.2313]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5037.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.0537, -0.0436]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5038.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.2456, 1.1429]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5039.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.4165, -0.4017]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5040.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.6533, 0.3092]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5041.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.3143, 0.8874]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5042.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.6020, 1.4405]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5043.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -1.2221, 1.0877]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5044.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.8200, 0.5449]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5045.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.2873, -0.3040]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5046.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.9070, 0.7422]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5047.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.2104, -0.0072]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5048.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.4141, 0.1927]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5049.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -1.1212, 1.4272]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5050.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.8447, -0.1701]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5051.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.8308, 1.4130]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5052.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -1.3409, 0.9913]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5053.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.4299, 0.8621]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5054.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.8751, 1.3062]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5055.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.1193, -0.1879]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5056.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.0314, 0.0851]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5057.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.2959, 0.1573]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5058.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.7692, -0.2681]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5059.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -1.2656, 0.7297]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5060.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.9126, 0.2225]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5061.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 1.1928, 1.0423]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5062.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.7930, 1.3743]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5063.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -1.4162, 1.1879]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5064.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 1.0944, 0.4806]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5065.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.9385, 0.0241]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5066.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -1.1169, 1.6817]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5067.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.1670, 1.6414]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5068.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.1016, -0.3319]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5069.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -1.1799, 1.5370]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5070.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.7416, -0.3414]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5071.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 1.1834, 1.2525]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5072.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.9708, 1.5988]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5073.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.9273, 1.4027]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5074.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.7578, 1.6068]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5075.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, 0.3891, -0.5413]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5076.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.5095, -0.0902]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5077.00, Rho = 0.823
(iter 10) [0.0, 0.8873, -0.5141] = 286.9291, sampling [1.0, -0.8021, 1.3415]. Recommendation = [0.0, -0.7653, 0.6980], Current Cost = 5078.00, Rho = 0.823
