(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.2581, 0.4455]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.8259, 1.0998]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, -0.0839, 0.2806]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.4385, 0.7720]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 1.0865, 1.6014]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.5873, 1.5978]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.9601, 0.6067]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 1.2582, 0.9979]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.7010, 0.1552]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.2986, 0.0132]. Recommendation = [0.0, -0.4949, 0.1251], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.5412, 0.2633]. Recommendation = [0.0, 0.2986, 0.0132], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 1.3217, 1.3421]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.5090, 0.5315]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.9390, 0.8103]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 1.3683, 0.4581]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, -0.0398, 0.6277]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, -0.3758, 0.2397]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 1.5219, 1.6333]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.5124, -0.1987]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, -0.0265, -0.2295]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, -0.2923, -0.0945]. Recommendation = [0.0, -0.1798, 0.2087], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 1.1801, 1.3280]. Recommendation = [0.0, -0.3671, 0.1055], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.2730, -0.3776]. Recommendation = [0.0, -0.3671, 0.1055], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, -0.1798, 0.2087]. Recommendation = [0.0, -0.3671, 0.1055], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, -0.3671, 0.1055]. Recommendation = [0.0, -0.3671, 0.1055], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.1462, 0.4127]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.3554, 1.0472]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.9477, 0.3608]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.7256, -0.2110]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.8875, 0.5517]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4949, 0.1251] = 452.6301, sampling [1.0, 0.9867, 1.8275]. Recommendation = [0.0, 0.5412, 0.2633], Current Cost = 5035.00, Rho = 1.000
