(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.0506, 0.9794]. Recommendation = [0.0, 0.1529, 0.1311], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.2645, 0.2419]. Recommendation = [0.0, 0.1529, 0.1311], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.2502, -0.2475]. Recommendation = [0.0, 0.1529, 0.1311], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, 0.1364, -0.3225]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, 0.3707, 0.7305]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, 0.0012, 0.4927]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, 0.5623, -0.0114]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, 0.3381, 1.5176]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, 0.6456, -0.5484]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, 0.3105, 0.3997]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.7081, 0.4746]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.6087, 0.0524]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.7221, 0.9187]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.4964, 0.4384]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.9094, 1.6772]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -1.2283, 0.8906]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.4602, 1.3638]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -1.5884, 1.4038]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -1.0613, 0.3364]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, 0.1529, 0.1311] = 454.4221, sampling [0.0, -0.1072, 0.0913]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, -0.1072, 0.0913] = 454.4371, sampling [0.0, -1.0042, 1.1049]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 25000.00, Rho = -1.230
(iter 24) [0.0, -0.1072, 0.0913] = 454.4371, sampling [0.0, 0.2827, -0.1473]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 26000.00, Rho = -1.230
(iter 24) [0.0, -0.1072, 0.0913] = 454.4371, sampling [0.0, 0.7282, 0.5328]. Recommendation = [0.0, -0.1072, 0.0913], Current Cost = 27000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 0.8569, 0.2024]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 28000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -0.3407, 0.8021]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 29000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 0.7527, 0.9326]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 30000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 0.1165, -0.6688]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 31000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -0.5806, -0.2252]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 32000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 0.4964, 0.1454]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 33000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -0.3547, -0.5953]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 34000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 1.1482, -0.1429]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 35000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -1.1481, 1.4303]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 36000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -1.3744, 1.9146]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 37000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -1.6623, 1.9237]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 38000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -1.0212, 0.5778]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 39000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -1.1830, 1.6634]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 40000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 0.0392, 1.9424]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 41000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -1.7480, 0.8739]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 42000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -0.7845, 0.3179]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 43000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 0.9765, -1.1940]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 44000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, -1.4190, 1.6853]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 45000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 1.1162, 1.4577]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 46000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 1.5461, 1.9870]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 47000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 1.3751, 1.6407]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 48000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 1.9223, 1.8071]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 49000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 1.0977, 0.9713]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 50000.00, Rho = -1.230
(iter 27) [0.0, 0.7282, 0.5328] = 456.2255, sampling [0.0, 0.8403, 0.6950]. Recommendation = [0.0, 0.7282, 0.5328], Current Cost = 51000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, 0.8990, 1.5662]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 52000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, 0.0636, -0.2070]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 53000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, 0.2940, -0.4846]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 54000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, -0.5382, 0.2976]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 55000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, -0.1544, 0.4102]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 56000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, 0.7429, 1.0648]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 57000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, -0.2122, -0.4141]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 58000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, 1.0847, 0.4226]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 59000.00, Rho = -1.230
(iter 51) [0.0, 0.8403, 0.6950] = 456.2621, sampling [0.0, -1.1943, 1.8468]. Recommendation = [0.0, 0.8403, 0.6950], Current Cost = 60000.00, Rho = -1.230
