(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.7039, -0.4824]. Recommendation = [0.0, 0.0939, -0.5830], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.5233, -0.0840]. Recommendation = [0.0, 0.0939, -0.5830], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.1605, -0.3318]. Recommendation = [0.0, 0.5233, -0.0840], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.2904, -0.0249]. Recommendation = [0.0, 0.5233, -0.0840], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.4704, 0.3009]. Recommendation = [0.0, 0.2904, -0.0249], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.3848, 0.1615]. Recommendation = [0.0, 0.4704, 0.3009], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.7270, 0.1804]. Recommendation = [0.0, 0.3848, 0.1615], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.7104, 0.7772]. Recommendation = [0.0, 0.4626, -0.0030], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.7475, 0.4573]. Recommendation = [0.0, 0.3848, 0.1615], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.9666, 0.9004]. Recommendation = [0.0, 0.6302, 0.4241], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.7949, 1.0781]. Recommendation = [0.0, 0.9666, 0.9004], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.2139, 0.5240]. Recommendation = [0.0, 0.6302, 0.4241], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 1.1948, 1.0200]. Recommendation = [0.0, 0.6302, 0.4241], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.6302, 0.4241]. Recommendation = [0.0, 0.6302, 0.4241], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.4908, 0.9945]. Recommendation = [0.0, 0.9666, 0.9004], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 1.1095, 1.2385]. Recommendation = [0.0, 0.9666, 0.9004], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.0939, -0.5830] = 420.4595, sampling [1.0, 0.0964, 0.1500]. Recommendation = [0.0, 1.1095, 1.2385], Current Cost = 5021.00, Rho = 1.000
