(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.1599, 0.6328]. Recommendation = [0.0, 0.1967, 0.2638], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.1878, 0.9282]. Recommendation = [0.0, 0.1967, 0.2638], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.1788, 1.1425]. Recommendation = [0.0, 0.1967, 0.2638], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.0818, 0.2149]. Recommendation = [0.0, 0.1967, 0.2638], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.2892, 0.3834]. Recommendation = [0.0, 0.0818, 0.2149], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.2440, 0.5264]. Recommendation = [0.0, 0.0818, 0.2149], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.0067, 0.1735]. Recommendation = [0.0, 0.0818, 0.2149], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.4920, 0.8717]. Recommendation = [0.0, -0.0067, 0.1735], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.5015, 0.4893]. Recommendation = [0.0, -0.0067, 0.1735], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.4070, 0.2381]. Recommendation = [0.0, -0.0067, 0.1735], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.6198, 0.7603]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.6614, 0.5709]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.6030, 0.3990]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.6482, 1.1684]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.7568, 0.9520]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.7078, 0.7162]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.5575, 0.2516]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.3846, 0.0199]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.3218, -0.1165]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.0480, -0.1893]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.2097, 0.1455]. Recommendation = [0.0, -0.4070, 0.2381], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.3875, 0.4224]. Recommendation = [0.0, 0.2097, 0.1455], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.2964, -0.0077]. Recommendation = [0.0, 0.2097, 0.1455], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.4061, 0.1948]. Recommendation = [0.0, 0.2964, -0.0077], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.4242, 0.3651]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.5630, -0.0575]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.4344, 0.1122]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.3075, -0.2097]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.4828, 0.0016]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.5099, 0.1785]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.9728, 0.6820]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.1731, 1.2258]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.0634, 1.4267]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.8484, 1.4762]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.2861, 1.4547]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.2970, 1.3117]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.2345, 1.6186]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.4467, 1.5510]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.2667, 1.8525]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.1919, 1.7375]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.3159, 1.7695]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.0039, 1.5971]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.4932, 1.9302]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.6597, 1.6714]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.2034, 0.7312]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -1.4701, 0.9823]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.9294, 0.2977]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.5209, -0.2450]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.4444, -0.3792]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.0219, -0.6207]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.1316, -0.5993]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.2233, 0.6712]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.8805, 0.0884]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, -0.7303, -0.1567]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.6742, 0.2819]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.7179, 0.4513]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.7246, 1.0561]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.4691, 1.1064]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.8817, 0.7428]. Recommendation = [0.0, 0.4061, 0.1948], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.9543, 0.9612]. Recommendation = [0.0, 0.8817, 0.7428], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.8340, 1.0170]. Recommendation = [0.0, 0.8817, 0.7428], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.1967, 0.2638] = 450.5859, sampling [1.0, 0.9947, 1.3238]. Recommendation = [0.0, 0.8817, 0.7428], Current Cost = 5066.00, Rho = 1.000
