(iter 5) [0.0, -0.8021, 0.6076] = 452.9245, sampling [0.0, 0.0514, 0.5521]. Recommendation = [0.0, -0.8021, 0.6076], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.8021, 0.6076] = 452.9245, sampling [0.0, -0.7257, 1.3657]. Recommendation = [0.0, -0.8021, 0.6076], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.8021, 0.6076] = 452.9245, sampling [0.0, 0.9356, 0.7900]. Recommendation = [0.0, -0.8021, 0.6076], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, 0.4199, 0.3559]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, 1.3057, 1.8169]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, 0.8252, 1.4631]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, 1.6144, 1.3484]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 11000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -1.6740, 1.8907]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 12000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -0.6898, 1.9997]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 13000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -1.2762, 1.2090]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 14000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, 0.5953, 1.0151]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 15000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -0.1654, 0.8646]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 16000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -1.9516, 1.2877]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 17000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, 0.8795, 0.3707]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 18000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, 1.9914, 1.7434]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 19000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -0.2340, 0.2521]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 20000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, 0.3028, -0.0930]. Recommendation = [0.0, 0.9356, 0.7900], Current Cost = 21000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -0.6735, 0.8105]. Recommendation = [0.0, 0.4938, 0.1298], Current Cost = 22000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -0.3946, 0.5658]. Recommendation = [0.0, 0.4938, 0.1298], Current Cost = 23000.00, Rho = -1.230
(iter 7) [0.0, 0.9356, 0.7900] = 455.5667, sampling [0.0, -1.1585, 1.7087]. Recommendation = [0.0, 0.4938, 0.1298], Current Cost = 24000.00, Rho = -1.230
