(iter 5) [0.0, 1.0986, 1.0061] = 452.2514, sampling [0.0, 1.0864, 1.1042]. Recommendation = [0.0, 1.0986, 1.0061], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.0864, 1.1042] = 455.7131, sampling [0.0, 0.9457, 1.2315]. Recommendation = [0.0, 1.0864, 1.1042], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.0864, 1.1042] = 455.7131, sampling [0.0, 0.6177, 1.0757]. Recommendation = [0.0, 1.0864, 1.1042], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.0864, 1.1042] = 455.7131, sampling [0.0, 1.1553, 1.2768]. Recommendation = [0.0, 1.0864, 1.1042], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 1.1553, 1.2768] = 455.9418, sampling [0.0, 0.9694, 1.4969]. Recommendation = [0.0, 1.1553, 1.2768], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 1.1553, 1.2768] = 455.9418, sampling [0.0, 1.1920, 1.3124]. Recommendation = [0.0, 1.1553, 1.2768], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 1.1553, 1.2768] = 455.9418, sampling [0.0, 1.4089, 1.2548]. Recommendation = [0.0, 1.1553, 1.2768], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 1.1553, 1.2768] = 455.9418, sampling [0.0, 0.6977, 0.4966]. Recommendation = [0.0, 1.1553, 1.2768], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 1.1229, 0.5543]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.5968, 0.8575]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.4582, 0.2686]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.3364, 0.2732]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 16000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.1388, 0.6439]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 17000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.4177, 0.1214]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 18000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.7702, 0.1385]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 19000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.0852, 0.2884]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 20000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.2759, 0.2471]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 21000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.2674, -0.0568]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 22000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.0192, -0.1138]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 23000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.4326, -0.1900]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 24000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.0633, 0.3177]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 25000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.3598, -0.2871]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 26000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.2873, -0.3117]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 27000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.4527, 0.2125]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 28000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.5145, 0.0055]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 29000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.3968, 0.4643]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 30000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.5527, 0.1744]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 31000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.2464, 0.6675]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 32000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.6326, 0.1087]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 33000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.3117, 0.9681]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 34000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.0405, -0.6102]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 35000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.3320, -0.4683]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 36000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.4679, 0.5691]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 37000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.4266, 0.4422]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 38000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, -0.7394, 0.3403]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 39000.00, Rho = -1.230
(iter 12) [0.0, 0.6977, 0.4966] = 456.1990, sampling [0.0, 0.6303, -0.2373]. Recommendation = [0.0, 0.6977, 0.4966], Current Cost = 40000.00, Rho = -1.230
